"","unid","cft_score"
"14330",64337,7
"14331",76290,7
"14332",68508,7
"14333",61754,4
"14334",11576,5
"14335",76257,2
"14336",76257,2
"14337",46257,6
"14338",82966,4
"14339",8452,4
"14340",8452,4
"14341",8452,4
"14342",50635,7
"14343",96687,6
"14344",96687,6
"14345",52718,7
"14346",87073,6
"14347",3108,8
"14348",3108,8
"14349",3108,8
"14350",3108,8
"14351",3108,8
"14352",3108,8
"14353",70819,3
"14354",52231,3
"14355",52231,3
"14356",52231,3
"14357",14308,4
"14358",92408,6
"14359",77302,4
"14360",77302,4
"14361",77302,4
"14362",76607,7
"14363",68142,6
"14364",68142,6
"14365",68142,6
"14366",91895,6
"14367",37939,7
"14368",37939,7
"14369",37939,7
"14370",14824,7
"14371",14824,7
"14372",14824,7
"14373",42677,7
"14374",42677,7
"14375",42677,7
"14376",8965,7
"14377",96987,3
"14378",84138,7
"14379",71864,5
"14380",69501,6
"14381",64056,4
"14382",64778,5
"14383",85174,4
"14384",85174,4
"14385",28771,6
"14386",29833,9
"14387",23782,3
"14388",23782,3
"14389",41306,9
"14390",41306,9
"14391",41306,9
"14392",19085,6
"14393",41615,2
"14394",15616,8
"14395",77319,4
"14396",77954,8
"14397",77954,8
"14398",77954,8
"14399",15977,8
"14400",15977,8
"14401",15977,8
"14402",47565,6
"14403",47565,6
"14404",86027,3
"14405",100857,7
"14406",68012,5
"14407",42305,3
"14408",24808,8
"14409",24808,8
"14410",24808,8
"14411",24808,8
"14412",96894,9
"14413",96894,9
"14414",96894,9
"14415",96894,9
"14416",96894,9
"14417",65994,8
"14418",82974,7
"14419",82974,7
"14420",82974,7
"14421",101114,9
"14422",68987,6
"14423",71400,3
"14424",71400,3
"14425",14010,2
"14426",25863,3
"14427",25863,3
"14428",25863,3
"14429",25863,3
"14430",25863,3
"14431",66221,4
"14432",66221,4
"14433",38834,6
"14434",38834,6
"14435",38834,6
"14436",12406,1
"14437",12406,1
"14438",96250,6
"14439",9108,2
"14440",82975,5
"14441",82975,5
"14442",30363,7
"14443",30363,7
"14444",30363,7
"14445",96162,7
"14446",17450,8
"14447",17450,8
"14448",17450,8
"14449",2759,7
"14450",94206,5
"14451",94206,5
"14452",94206,5
"14453",94206,5
"14454",94206,5
"14455",54461,7
"14456",65927,5
"14457",65927,5
"14458",65927,5
"14459",65927,5
"14460",73266,3
"14461",7006,5
"14462",2451,6
"14463",2451,6
"14464",25684,1
"14465",25684,1
"14466",25684,1
"14467",25684,1
"14468",25684,1
"14469",30855,6
"14470",92753,4
"14471",59902,7
"14472",8983,4
"14473",53669,6
"14474",35139,6
"14475",90656,7
"14476",90656,7
"14477",90656,7
"14478",90656,7
"14479",23004,4
"14480",78735,7
"14481",78735,7
"14482",71655,7
"14483",59520,5
"14484",19712,8
"14485",19712,8
"14486",19712,8
"14487",56730,3
"14488",94708,7
"14489",94708,7
"14490",94708,7
"14491",21364,7
"14492",35826,9
"14493",34868,5
"14494",34868,5
"14495",45738,7
"14496",45738,7
"14497",45738,7
"14498",41176,5
"14499",21979,5
"14500",21979,5
"14501",21979,5
"14502",5635,4
"14503",5635,4
"14504",5635,4
"14505",5635,4
"14506",5635,4
"14507",8817,5
"14508",8817,5
"14509",8817,5
"14510",8817,5
"14511",78946,2
"14512",78946,2
"14513",78946,2
"14514",78946,2
"14515",24185,6
"14516",24185,6
"14517",24185,6
"14518",7989,3
"14519",7989,3
"14520",7989,3
"14521",7989,3
"14522",94908,8
"14523",94908,8
"14524",94908,8
"14525",57533,5
"14526",83396,4
"14527",83396,4
"14528",83396,4
"14529",26567,8
"14530",26567,8
"14531",10211,5
"14532",10211,5
"14533",10211,5
"14534",26462,5
"14535",70904,3
"14536",70904,3
"14537",81109,5
"14538",79796,7
"14539",21719,7
"14540",21719,7
"14541",21719,7
"14542",26662,5
"14543",25906,1
"14544",67513,5
"14545",67513,5
"14546",39082,5
"14547",51783,5
"14548",20106,4
"14549",77355,4
"14550",58315,6
"14551",64134,10
"14552",64134,10
"14553",64134,10
"14554",1547,4
"14555",59954,5
"14556",59954,5
"14557",36120,6
"14558",36120,6
"14559",36120,6
"14560",78079,9
"14561",32721,7
"14562",32721,7
"14563",32721,7
"14564",32721,7
"14565",39308,5
"14566",15685,2
"14567",15685,2
"14568",15685,2
"14569",45102,6
"14570",5492,3
"14571",76561,5
"14572",42774,8
"14573",42774,8
"14574",42774,8
"14575",53545,7
"14576",20574,7
"14577",44346,4
"14578",40104,2
"14579",41625,5
"14580",89683,6
"14581",89683,6
"14582",89683,6
"14583",24049,6
"14584",24049,6
"14585",47156,3
"14586",12496,5
"14587",41329,7
"14588",41329,7
"14589",41329,7
"14590",80132,5
"14591",100148,9
"14592",97753,7
"14593",6144,4
"14594",6144,4
"14595",52561,7
"14596",20298,5
"14597",20029,9
"14598",20029,9
"14599",15705,6
"14600",15705,6
"14601",15705,6
"14602",15705,6
"14603",15705,6
"14604",89343,4
"14605",89343,4
"14606",89343,4
"14607",89343,4
"14608",75366,4
"14609",71250,7
"14610",39847,5
"14611",40125,4
"14612",56187,3
"14613",56187,3
"14614",35058,5
"14615",35058,5
"14616",2791,5
"14617",2791,5
"14618",80219,7
"14619",80219,7
"14620",48466,6
"14621",48466,6
"14622",48466,6
"14623",8273,5
"14624",21195,6
"14625",41533,7
"14626",14001,3
"14627",44818,3
"14628",44818,3
"14629",44818,3
"14630",63194,6
"14631",100420,5
"14632",39772,6
"14633",72611,8
"14634",72611,8
"14635",72611,8
"14636",72611,8
"14637",74274,7
"14638",73583,7
"14639",73583,7
"14640",12863,3
"14641",12863,3
"14642",67799,4
"14643",67799,4
"14644",23500,7
"14645",23500,7
"14646",29369,4
"14647",24151,7
"14648",85295,3
"14649",19152,6
"14650",19152,6
"14651",19152,6
"14652",51955,7
"14653",55079,6
"14654",30334,7
"14655",19709,5
"14656",19709,5
"14657",36819,4
"14658",70084,2
"14659",78069,2
"14660",1075,5
"14661",86400,8
"14662",86400,8
"14663",86400,8
"14664",57359,2
"14665",87207,7
"14666",72965,6
"14667",72965,6
"14668",72965,6
"14669",72965,6
"14670",77746,5
"14671",77746,5
"14672",42590,7
"14673",13454,7
"14674",13454,7
"14675",27742,5
"14676",90325,4
"14677",55176,4
"14678",55176,4
"14679",55176,4
"14680",55176,4
"14681",55176,4
"14682",67271,3
"14683",101248,8
"14684",63174,8
"14685",63174,8
"14686",63174,8
"14687",63174,8
"14688",63174,8
"14689",17803,9
"14690",71562,8
"14691",71562,8
"14692",71562,8
"14693",71562,8
"14694",71562,8
"14695",393,5
"14696",52586,5
"14697",52586,5
"14698",52586,5
"14699",52586,5
"14700",69825,6
"14701",69825,6
"14702",69825,6
"14703",78214,7
"14704",55693,5
"14705",55693,5
"14706",63052,5
"14707",14492,5
"14708",14492,5
"14709",14492,5
"14710",20806,3
"14711",37110,4
"14712",52939,6
"14713",4306,7
"14714",4306,7
"14715",7087,3
"14716",27231,2
"14717",25245,4
"14718",25245,4
"14719",73654,5
"14720",73654,5
"14721",73654,5
"14722",74912,7
"14723",74912,7
"14724",74912,7
"14725",70522,6
"14726",70522,6
"14727",71554,6
"14728",71554,6
"14729",71554,6
"14730",20310,6
"14731",45155,5
"14732",45155,5
"14733",45155,5
"14734",45155,5
"14735",72663,6
"14736",72663,6
"14737",72663,6
"14738",72663,6
"14739",5038,6
"14740",84027,5
"14741",84027,5
"14742",84027,5
"14743",84027,5
"14744",38089,5
"14745",38089,5
"14746",38089,5
"14747",38089,5
"14748",74012,9
"14749",36512,3
"14750",82623,4
"14751",6826,7
"14752",6826,7
"14753",6826,7
"14754",63483,6
"14755",63483,6
"14756",39511,5
"14757",93025,7
"14758",84934,6
"14759",84934,6
"14760",84934,6
"14761",56771,6
"14762",91940,3
"14763",81195,9
"14764",27241,7
"14765",79213,7
"14766",79213,7
"14767",72680,9
"14768",3643,5
"14769",11705,6
"14770",99230,7
"14771",89296,9
"14772",60637,6
"14773",47615,6
"14774",47615,6
"14775",47615,6
"14776",47615,6
"14777",72268,4
"14778",94519,5
"14779",61571,6
"14780",7536,2
"14781",7536,2
"14782",22966,5
"14783",22966,5
"14784",29591,6
"14785",19652,4
"14786",97134,4
"14787",97134,4
"14788",10856,8
"14789",25902,6
"14790",25902,6
"14791",25902,6
"14792",34498,9
"14793",50181,7
"14794",50181,7
"14795",72645,5
"14796",97187,6
"14797",97187,6
"14798",47395,4
"14799",11581,8
"14800",11581,8
"14801",84464,7
"14802",23714,4
"14803",68179,6
"14804",19843,7
"14805",7812,5
"14806",78754,7
"14807",70308,3
"14808",70308,3
"14809",70308,3
"14810",70308,3
"14811",70308,3
"14812",34883,5
"14813",61578,7
"14814",23173,8
"14815",23173,8
"14816",31805,5
"14817",62632,6
"14818",62632,6
"14819",33998,4
"14820",33998,4
"14821",33998,4
"14822",33998,4
"14823",33998,4
"14824",66285,6
"14825",17298,6
"14826",17298,6
"14827",17298,6
"14828",17298,6
"14829",86031,8
"14830",78569,5
"14831",10512,3
"14832",42014,1
"14833",42014,1
"14834",28578,6
"14835",25590,3
"14836",25590,3
"14837",25590,3
"14838",25590,3
"14839",610,1
"14840",97545,1
"14841",57024,6
"14842",57024,6
"14843",3810,7
"14844",3810,7
"14845",61842,5
"14846",38648,7
"14847",38648,7
"14848",38648,7
"14849",38648,7
"14850",38648,7
"14851",20453,3
"14852",20453,3
"14853",20453,3
"14854",15625,7
"14855",15625,7
"14856",15625,7
"14857",21855,7
"14858",57603,6
"14859",57603,6
"14860",57603,6
"14861",57603,6
"14862",28876,6
"14863",3992,5
"14864",3992,5
"14865",3992,5
"14866",3992,5
"14867",3992,5
"14868",3992,5
"14869",22705,6
"14870",73638,5
"14871",73638,5
"14872",83192,6
"14873",83192,6
"14874",46753,6
"14875",46753,6
"14876",5216,7
"14877",5216,7
"14878",5216,7
"14879",5216,7
"14880",2427,5
"14881",2427,5
"14882",2427,5
"14883",2427,5
"14884",62764,6
"14885",33384,6
"14886",20009,7
"14887",45067,7
"14888",61960,7
"14889",78340,4
"14890",78340,4
"14891",64254,5
"14892",11952,5
"14893",56193,7
"14894",56193,7
"14895",8350,7
"14896",76154,7
"14897",61698,6
"14898",61698,6
"14899",61698,6
"14900",46910,5
"14901",623,7
"14902",77063,7
"14903",48415,5
"14904",67112,4
"14905",67112,4
"14906",14092,5
"14907",14092,5
"14908",90146,6
"14909",72241,4
"14910",72241,4
"14911",63539,7
"14912",35273,8
"14913",35273,8
"14914",35273,8
"14915",13949,6
"14916",13949,6
"14917",13949,6
"14918",13949,6
"14919",9280,6
"14920",9280,6
"14921",9280,6
"14922",9280,6
"14923",9280,6
"14924",9280,6
"14925",9280,6
"14926",67236,5
"14927",94006,6
"14928",29978,8
"14929",64386,3
"14930",79242,5
"14931",79242,5
"14932",79242,5
"14933",88422,9
"14934",88422,9
"14935",43129,8
"14936",43129,8
"14937",43129,8
"14938",33954,6
"14939",33954,6
"14940",33954,6
"14941",33954,6
"14942",44772,5
"14943",81552,5
"14944",43593,3
"14945",43593,3
"14946",43593,3
"14947",43593,3
"14948",45460,6
"14949",45460,6
"14950",17097,4
"14951",17097,4
"14952",31485,3
"14953",57980,7
"14954",85968,5
"14955",48937,3
"14956",48937,3
"14957",83493,5
"14958",75472,5
"14959",75472,5
"14960",40840,3
"14961",92572,10
"14962",76468,9
"14963",30289,3
"14964",98994,6
"14965",98994,6
"14966",43055,6
"14967",43055,6
"14968",43055,6
"14969",30477,6
"14970",30477,6
"14971",26177,3
"14972",13650,5
"14973",13650,5
"14974",13650,5
"14975",700,3
"14976",27707,7
"14977",27707,7
"14978",38742,6
"14979",38742,6
"14980",38742,6
"14981",54008,6
"14982",48698,7
"14983",88483,6
"14984",88483,6
"14985",69153,7
"14986",5514,5
"14987",50719,9
"14988",50719,9
"14989",50719,9
"14990",68736,4
"14991",68736,4
"14992",68736,4
"14993",66336,5
"14994",93434,6
"14995",60482,6
"14996",92691,4
"14997",92691,4
"14998",35820,5
"14999",11385,4
"15000",72511,4
"15001",27256,2
"15002",42138,3
"15003",42138,3
"15004",61338,7
"15005",57049,7
"15006",10480,6
"15007",10480,6
"15008",42207,6
"15009",42207,6
"15010",81123,4
"15011",22308,4
"15012",29175,5
"15013",23549,4
"15014",23549,4
"15015",23549,4
"15016",23549,4
"15017",23549,4
"15018",47885,5
"15019",480,4
"15020",37552,4
"15021",37552,4
"15022",90706,7
"15023",41340,5
"15024",41340,5
"15025",41340,5
"15026",41340,5
"15027",69853,5
"15028",60915,6
"15029",86025,5
"15030",38881,6
"15031",38881,6
"15032",37324,7
"15033",37324,7
"15034",37324,7
"15035",31407,4
"15036",31407,4
"15037",65519,6
"15038",87658,4
"15039",87658,4
"15040",58468,6
"15041",58468,6
"15042",50303,7
"15043",50303,7
"15044",50303,7
"15045",50303,7
"15046",14908,7
"15047",11734,6
"15048",11734,6
"15049",11734,6
"15050",11734,6
"15051",11734,6
"15052",54346,5
"15053",76173,5
"15054",76173,5
"15055",46399,7
"15056",46399,7
"15057",95174,6
"15058",34127,6
"15059",38868,6
"15060",1631,5
"15061",1631,5
"15062",1631,5
"15063",53542,7
"15064",7379,8
"15065",7379,8
"15066",91443,4
"15067",78137,4
"15068",69370,7
"15069",30858,3
"15070",30858,3
"15071",8714,7
"15072",54519,4
"15073",8272,3
"15074",84197,6
"15075",84197,6
"15076",84197,6
"15077",89225,9
"15078",89225,9
"15079",62654,7
"15080",62654,7
"15081",36908,7
"15082",36908,7
"15083",68231,6
"15084",68231,6
"15085",68231,6
"15086",68231,6
"15087",7066,8
"15088",7066,8
"15089",7066,8
"15090",63649,6
"15091",63649,6
"15092",61556,7
"15093",16976,7
"15094",95824,6
"15095",95824,6
"15096",23945,7
"15097",23945,7
"15098",77919,6
"15099",98148,6
"15100",90653,6
"15101",83252,5
"15102",51575,6
"15103",51575,6
"15104",51575,6
"15105",51575,6
"15106",51575,6
"15107",51575,6
"15108",66201,6
"15109",66201,6
"15110",66201,6
"15111",44263,3
"15112",44263,3
"15113",44263,3
"15114",19795,6
"15115",57870,10
"15116",32152,4
"15117",33060,1
"15118",33060,1
"15119",67749,6
"15120",58101,6
"15121",94885,6
"15122",48323,6
"15123",48323,6
"15124",29837,6
"15125",1926,6
"15126",30758,7
"15127",30758,7
"15128",30758,7
"15129",14483,5
"15130",14483,5
"15131",91661,3
"15132",75044,7
"15133",6858,3
"15134",6858,3
"15135",18438,5
"15136",101598,3
"15137",60724,6
"15138",10927,3
"15139",22712,7
"15140",56045,4
"15141",75467,5
"15142",6211,3
"15143",6211,3
"15144",6211,3
"15145",6211,3
"15146",6211,3
"15147",30134,9
"15148",87852,7
"15149",87852,7
"15150",87852,7
"15151",87852,7
"15152",97648,6
"15153",97648,6
"15154",99967,9
"15155",99967,9
"15156",99967,9
"15157",9206,5
"15158",9206,5
"15159",12759,7
"15160",61451,5
"15161",12649,5
"15162",80603,5
"15163",80603,5
"15164",25190,6
"15165",57922,8
"15166",76550,5
"15167",73697,7
"15168",14262,6
"15169",14262,6
"15170",96469,4
"15171",96469,4
"15172",87705,5
"15173",29752,6
"15174",29752,6
"15175",29752,6
"15176",29752,6
"15177",12416,3
"15178",31382,7
"15179",55171,5
"15180",77380,6
"15181",46578,10
"15182",46578,10
"15183",46578,10
"15184",46578,10
"15185",32458,6
"15186",32458,6
"15187",16129,5
"15188",52821,6
"15189",52821,6
"15190",52821,6
"15191",52821,6
"15192",31747,7
"15193",18838,6
"15194",18838,6
"15195",18838,6
"15196",18838,6
"15197",10525,5
"15198",33999,4
"15199",98681,5
"15200",34212,4
"15201",42547,6
"15202",41655,6
"15203",26521,4
"15204",26521,4
"15205",52792,5
"15206",52792,5
"15207",44822,8
"15208",44822,8
"15209",44822,8
"15210",62950,5
"15211",75540,4
"15212",18332,6
"15213",17564,4
"15214",71286,5
"15215",71286,5
"15216",2823,3
"15217",2823,3
"15218",2823,3
"15219",67057,4
"15220",67057,4
"15221",17335,3
"15222",64050,7
"15223",64050,7
"15224",64050,7
"15225",64050,7
"15226",64050,7
"15227",64050,7
"15228",12988,7
"15229",14062,6
"15230",63461,6
"15231",54485,6
"15232",91927,7
"15233",30015,8
"15234",88294,3
"15235",88294,3
"15236",88294,3
"15237",82667,7
"15238",82667,7
"15239",42346,5
"15240",96847,4
"15241",2140,4
"15242",91171,6
"15243",97286,5
"15244",97286,5
"15245",97286,5
"15246",97286,5
"15247",97286,5
"15248",97286,5
"15249",92261,5
"15250",9718,4
"15251",9718,4
"15252",9718,4
"15253",9718,4
"15254",81796,3
"15255",20448,6
"15256",78327,8
"15257",58930,9
"15258",25823,5
"15259",40072,8
"15260",40072,8
"15261",84817,4
"15262",84817,4
"15263",57874,1
"15264",16825,5
"15265",62488,3
"15266",62488,3
"15267",62488,3
"15268",62488,3
"15269",88216,5
"15270",88216,5
"15271",88216,5
"15272",49038,7
"15273",3001,8
"15274",28558,7
"15275",26617,2
"15276",86343,8
"15277",24743,5
"15278",24743,5
"15279",75066,7
"15280",25725,6
"15281",86425,5
"15282",86425,5
"15283",65924,4
"15284",17905,4
"15285",17905,4
"15286",17905,4
"15287",17905,4
"15288",62962,4
"15289",62962,4
"15290",93256,6
"15291",90283,3
"15292",74321,6
"15293",74321,6
"15294",74321,6
"15295",74321,6
"15296",87629,4
"15297",4664,6
"15298",22075,5
"15299",22075,5
"15300",44384,3
"15301",44384,3
"15302",44384,3
"15303",19902,6
"15304",82578,5
"15305",20718,6
"15306",52896,8
"15307",49951,3
"15308",49951,3
"15309",35465,7
"15310",16605,5
"15311",62009,4
"15312",62009,4
"15313",14763,8
"15314",97809,6
"15315",48341,4
"15316",25622,7
"15317",44250,5
"15318",44250,5
"15319",95061,4
"15320",70262,4
"15321",6111,3
"15322",29844,7
"15323",57760,5
"15324",1518,7
"15325",1518,7
"15326",1518,7
"15327",1518,7
"15328",9665,3
"15329",9665,3
"15330",5561,3
"15331",95310,6
"15332",95310,6
"15333",95310,6
"15334",95310,6
"15335",95310,6
"15336",36983,6
"15337",39253,4
"15338",82807,5
"15339",82807,5
"15340",28376,4
"15341",28452,4
"15342",27895,6
"15343",27895,6
"15344",76738,6
"15345",76738,6
"15346",76738,6
"15347",18521,6
"15348",96210,6
"15349",96210,6
"15350",96210,6
"15351",45552,5
"15352",81101,6
"15353",49034,6
"15354",49034,6
"15355",49034,6
"15356",74417,4
"15357",74417,4
"15358",3106,3
"15359",7077,3
"15360",7077,3
"15361",7077,3
"15362",14572,7
"15363",15198,7
"15364",15198,7
"15365",12880,5
"15366",5421,7
"15367",5421,7
"15368",5421,7
"15369",5421,7
"15370",5421,7
"15371",157,7
"15372",62788,3
"15373",15836,5
"15374",15836,5
"15375",10656,3
"15376",10656,3
"15377",10656,3
"15378",46290,9
"15379",46290,9
"15380",29289,7
"15381",29289,7
"15382",85028,4
"15383",85028,4
"15384",85028,4
"15385",55498,7
"15386",55498,7
"15387",62030,6
"15388",62030,6
"15389",29923,6
"15390",25546,7
"15391",25546,7
"15392",41081,1
"15393",41081,1
"15394",41081,1
"15395",41081,1
"15396",75650,6
"15397",75650,6
"15398",75650,6
"15399",60448,7
"15400",60448,7
"15401",62234,4
"15402",62234,4
"15403",62234,4
"15404",62234,4
"15405",62234,4
"15406",82940,6
"15407",82940,6
"15408",15659,6
"15409",40755,7
"15410",40755,7
"15411",40755,7
"15412",40755,7
"15413",40755,7
"15414",40755,7
"15415",40755,7
"15416",76039,9
"15417",64829,5
"15418",64829,5
"15419",10010,1
"15420",9352,4
"15421",9352,4
"15422",9352,4
"15423",55343,4
"15424",19461,5
"15425",89136,4
"15426",78131,7
"15427",56044,5
"15428",15485,8
"15429",15485,8
"15430",92920,4
"15431",92920,4
"15432",32689,6
"15433",38685,5
"15434",3075,6
"15435",3075,6
"15436",3075,6
"15437",3075,6
"15438",52742,7
"15439",52742,7
"15440",39593,4
"15441",39593,4
"15442",39593,4
"15443",61645,7
"15444",20674,6
"15445",16562,4
"15446",16562,4
"15447",16562,4
"15448",16562,4
"15449",16562,4
"15450",47457,5
"15451",2827,6
"15452",73731,5
"15453",73731,5
"15454",73731,5
"15455",73731,5
"15456",56749,5
"15457",56749,5
"15458",55826,5
"15459",55826,5
"15460",41105,4
"15461",41105,4
"15462",21087,6
"15463",21087,6
"15464",21087,6
"15465",21087,6
"15466",80691,4
"15467",52422,6
"15468",52422,6
"15469",52422,6
"15470",52422,6
"15471",83897,3
"15472",41472,5
"15473",67242,6
"15474",67242,6
"15475",67242,6
"15476",67242,6
"15477",92314,7
"15478",83229,6
"15479",83229,6
"15480",83229,6
"15481",83229,6
"15482",46851,7
"15483",46851,7
"15484",35928,4
"15485",35928,4
"15486",76863,6
"15487",76863,6
"15488",76863,6
"15489",76863,6
"15490",26698,5
"15491",26698,5
"15492",90605,8
"15493",82461,8
"15494",82461,8
"15495",82461,8
"15496",67412,4
"15497",67412,4
"15498",79103,4
"15499",79103,4
"15500",89168,3
"15501",56014,1
"15502",59381,3
"15503",36836,6
"15504",839,4
"15505",89499,7
"15506",13345,9
"15507",64175,7
"15508",64175,7
"15509",64175,7
"15510",67889,6
"15511",15134,4
"15512",98441,6
"15513",86833,6
"15514",77421,5
"15515",12555,4
"15516",12555,4
"15517",22872,6
"15518",17412,7
"15519",17412,7
"15520",17412,7
"15521",94222,4
"15522",94222,4
"15523",88032,9
"15524",13240,4
"15525",13240,4
"15526",16931,8
"15527",16931,8
"15528",40349,3
"15529",15096,5
"15530",15096,5
"15531",76928,7
"15532",76928,7
"15533",28408,2
"15534",20318,4
"15535",48071,3
"15536",48071,3
"15537",96376,6
"15538",56389,3
"15539",56389,3
"15540",58800,5
"15541",94537,5
"15542",94537,5
"15543",5042,4
"15544",11751,6
"15545",11751,6
"15546",54276,7
"15547",91372,3
"15548",88070,3
"15549",88070,3
"15550",88070,3
"15551",88070,3
"15552",594,3
"15553",80106,10
"15554",43803,6
"15555",43803,6
"15556",43803,6
"15557",24232,4
"15558",24232,4
"15559",24232,4
"15560",24232,4
"15561",24232,4
"15562",60384,6
"15563",60384,6
"15564",60384,6
"15565",31585,3
"15566",8932,5
"15567",16292,4
"15568",16292,4
"15569",90326,5
"15570",90326,5
"15571",62668,7
"15572",56690,1
"15573",56690,1
"15574",76576,6
"15575",2778,4
"15576",5665,5
"15577",7754,2
"15578",9880,6
"15579",15992,7
"15580",15992,7
"15581",15992,7
"15582",31457,6
"15583",38725,3
"15584",38725,3
"15585",86682,8
"15586",86682,8
"15587",86682,8
"15588",86682,8
"15589",77570,3
"15590",22283,7
"15591",22283,7
"15592",22283,7
"15593",22283,7
"15594",22283,7
"15595",8088,6
"15596",8088,6
"15597",8088,6
"15598",8088,6
"15599",8088,6
"15600",10507,5
