"","unid","com_score"
"7869",84996,5
"7870",75774,2
"7871",75774,2
"7872",75774,2
"7873",75774,2
"7874",40740,9
"7875",40740,9
"7876",4634,3
"7877",69382,5
"7878",34337,5
"7879",12069,5
"7880",12069,5
"7881",12069,5
"7882",41992,5
"7883",41992,5
"7884",61544,6
"7885",25733,8
"7886",7745,6
"7887",75987,5
"7888",75987,5
"7889",78398,5
"7890",50347,5
"7891",50347,5
"7892",70131,5
"7893",24115,6
"7894",24115,6
"7895",39627,5
"7896",39627,5
"7897",75835,8
"7898",61808,5
"7899",41602,4
"7900",34829,7
"7901",30495,3
"7902",30495,3
"7903",37536,6
"7904",8131,3
"7905",8131,3
"7906",80183,5
"7907",80183,5
"7908",49980,5
"7909",81407,6
"7910",80548,5
"7911",80548,5
"7912",10939,6
"7913",10939,6
"7914",10939,6
"7915",10939,6
"7916",27484,3
"7917",61261,7
"7918",25989,5
"7919",24703,6
"7920",24703,6
"7921",24703,6
"7922",86814,3
"7923",8391,6
"7924",8391,6
"7925",8391,6
"7926",75295,7
"7927",75295,7
"7928",31108,5
"7929",31108,5
"7930",31108,5
"7931",31108,5
"7932",31108,5
"7933",31108,5
"7934",84421,4
"7935",10189,5
"7936",68537,3
"7937",68537,3
"7938",68537,3
"7939",68537,3
"7940",7294,5
"7941",75836,8
"7942",28128,5
"7943",28128,5
"7944",28128,5
"7945",93877,4
"7946",21527,6
"7947",99803,7
"7948",99803,7
"7949",56822,6
"7950",79777,4
"7951",59461,4
"7952",7500,6
"7953",7500,6
"7954",11320,5
"7955",19129,4
"7956",19129,4
"7957",19129,4
"7958",49094,6
"7959",68698,5
"7960",54617,7
"7961",39369,1
"7962",39369,1
"7963",39369,1
"7964",39369,1
"7965",16146,2
"7966",36559,5
"7967",36559,5
"7968",36559,5
"7969",36559,5
"7970",15336,8
"7971",15336,8
"7972",17675,5
"7973",17675,5
"7974",17675,5
"7975",38215,5
"7976",42063,5
"7977",42063,5
"7978",18857,7
"7979",18857,7
"7980",18857,7
"7981",11515,7
"7982",40722,5
"7983",48597,9
"7984",48597,9
"7985",48597,9
"7986",48597,9
"7987",57614,4
"7988",96074,6
"7989",27938,7
"7990",66037,6
"7991",66037,6
"7992",66037,6
"7993",53925,6
"7994",24874,7
"7995",17137,6
"7996",73166,7
"7997",35733,5
"7998",35733,5
"7999",76232,3
"8000",76232,3
"8001",76232,3
"8002",76232,3
"8003",61074,7
"8004",61074,7
"8005",52248,5
"8006",52248,5
"8007",52248,5
"8008",30125,5
"8009",96128,5
"8010",36137,5
"8011",60910,5
"8012",74369,5
"8013",29542,6
"8014",29542,6
"8015",29542,6
"8016",81310,5
"8017",81310,5
"8018",81310,5
"8019",81310,5
"8020",52229,4
"8021",60837,4
"8022",60837,4
"8023",93028,7
"8024",93028,7
"8025",39975,5
"8026",62886,9
"8027",4820,5
"8028",775,5
"8029",775,5
"8030",775,5
"8031",775,5
"8032",62525,5
"8033",62525,5
"8034",31136,8
"8035",51420,5
"8036",93905,8
"8037",93905,8
"8038",93905,8
"8039",62200,5
"8040",51969,8
"8041",57013,9
"8042",18825,8
"8043",95157,6
"8044",21924,6
"8045",59846,8
"8046",59846,8
"8047",59846,8
"8048",7222,4
"8049",7222,4
"8050",48914,5
"8051",36670,6
"8052",80112,6
"8053",15174,5
"8054",15174,5
"8055",15174,5
"8056",15174,5
"8057",57262,5
"8058",71752,5
"8059",71752,5
"8060",71752,5
"8061",71752,5
"8062",71752,5
"8063",27312,4
"8064",51794,4
"8065",59582,5
"8066",59582,5
"8067",59582,5
"8068",59582,5
"8069",1082,5
"8070",78109,5
"8071",78109,5
"8072",83210,5
"8073",83210,5
"8074",83210,5
"8075",25520,4
"8076",25520,4
"8077",69991,6
"8078",18559,5
"8079",30977,5
"8080",81069,6
"8081",81069,6
"8082",49134,7
"8083",36841,8
"8084",57000,6
"8085",101459,4
"8086",101459,4
"8087",69029,5
"8088",27819,5
"8089",24033,6
"8090",24033,6
"8091",58232,6
"8092",66701,5
"8093",66701,5
"8094",66701,5
"8095",2588,7
"8096",10546,5
"8097",10546,5
"8098",63619,9
"8099",71226,5
"8100",71226,5
"8101",71226,5
"8102",24320,7
"8103",45110,8
"8104",45110,8
"8105",45110,8
"8106",86267,5
"8107",5531,5
"8108",85334,6
"8109",71109,6
"8110",71109,6
"8111",58450,3
"8112",81704,7
"8113",52565,4
"8114",52565,4
"8115",89064,4
"8116",89064,4
"8117",24362,6
"8118",56272,8
"8119",56272,8
"8120",34622,7
"8121",34622,7
"8122",98468,9
"8123",63439,4
"8124",52678,5
"8125",39854,5
"8126",39854,5
"8127",13035,8
"8128",54990,5
"8129",64659,7
"8130",32581,6
"8131",21829,5
"8132",18565,4
"8133",27700,8
"8134",52122,7
"8135",52122,7
"8136",52122,7
"8137",98743,6
"8138",93257,6
"8139",47558,6
"8140",41204,5
"8141",41204,5
"8142",6306,4
"8143",68493,8
"8144",18870,4
"8145",65560,6
"8146",36272,6
"8147",74385,6
"8148",24113,6
"8149",24113,6
"8150",17170,5
"8151",97669,5
"8152",84820,6
"8153",84820,6
"8154",84820,6
"8155",10782,6
"8156",68165,6
"8157",68165,6
"8158",68165,6
"8159",68165,6
"8160",29731,4
"8161",29731,4
"8162",29731,4
"8163",94153,5
"8164",81757,4
"8165",2392,6
"8166",54399,4
"8167",54399,4
"8168",54399,4
"8169",54399,4
"8170",83958,5
"8171",83958,5
"8172",43206,4
"8173",12678,2
"8174",12678,2
"8175",12678,2
"8176",41111,4
"8177",9796,7
"8178",9796,7
"8179",90748,4
"8180",90748,4
"8181",66647,5
"8182",96658,4
"8183",64411,5
"8184",64411,5
"8185",73891,9
"8186",73891,9
"8187",73891,9
"8188",43071,5
"8189",20351,5
"8190",20351,5
"8191",20351,5
"8192",20351,5
"8193",20351,5
"8194",64847,3
"8195",54722,4
"8196",50987,9
"8197",34909,4
"8198",34909,4
"8199",34909,4
"8200",34909,4
"8201",34909,4
"8202",34909,4
"8203",42895,6
"8204",36736,5
"8205",95880,6
"8206",85846,5
"8207",85846,5
"8208",53772,4
"8209",78101,6
"8210",13898,6
"8211",90593,4
"8212",63780,7
"8213",49385,5
"8214",10610,4
"8215",10610,4
"8216",10610,4
"8217",10610,4
"8218",10610,4
"8219",62670,4
"8220",62670,4
"8221",62670,4
"8222",62670,4
"8223",20907,7
"8224",20907,7
"8225",20907,7
"8226",20907,7
"8227",20907,7
"8228",97709,9
"8229",97709,9
"8230",97709,9
"8231",97709,9
"8232",97709,9
"8233",76715,8
"8234",76715,8
"8235",76715,8
"8236",66484,7
"8237",66484,7
"8238",35467,9
"8239",27516,4
"8240",27516,4
"8241",5870,5
"8242",86150,6
"8243",24463,5
"8244",61787,6
"8245",16004,4
"8246",25383,7
"8247",23143,5
"8248",16274,4
"8249",16274,4
"8250",16274,4
"8251",16274,4
"8252",16274,4
"8253",16274,4
"8254",12727,3
"8255",12727,3
"8256",68316,5
"8257",68316,5
"8258",30406,6
"8259",70230,5
"8260",70230,5
"8261",68403,6
"8262",29292,5
"8263",23885,4
"8264",3032,5
"8265",3032,5
"8266",3032,5
"8267",84901,6
"8268",84901,6
"8269",84901,6
"8270",84901,6
"8271",84901,6
"8272",67778,5
"8273",84111,5
"8274",84111,5
"8275",16345,5
"8276",42342,3
"8277",47288,7
"8278",48749,5
"8279",39335,5
"8280",39335,5
"8281",39335,5
"8282",39335,5
"8283",53950,6
"8284",33839,6
"8285",24666,6
"8286",24666,6
"8287",24666,6
"8288",89088,5
"8289",89088,5
"8290",53014,3
"8291",53014,3
"8292",53014,3
"8293",78238,6
"8294",78238,6
"8295",78238,6
"8296",10969,5
"8297",72706,6
"8298",58529,5
"8299",61448,5
"8300",61448,5
"8301",7896,7
"8302",7896,7
"8303",49470,5
"8304",49470,5
"8305",49470,5
"8306",49470,5
"8307",28628,5
"8308",31444,5
"8309",31444,5
"8310",31444,5
"8311",63383,6
"8312",66428,5
"8313",58806,4
"8314",58806,4
"8315",100028,7
"8316",15539,8
"8317",29622,5
"8318",12586,5
"8319",12586,5
"8320",29309,5
"8321",29309,5
"8322",29309,5
"8323",29309,5
"8324",29309,5
"8325",29309,5
"8326",55160,7
"8327",56156,6
"8328",79136,6
"8329",79136,6
"8330",86142,7
"8331",86142,7
"8332",21511,6
"8333",21511,6
"8334",53979,6
"8335",58654,6
"8336",58654,6
"8337",47235,4
"8338",87691,5
"8339",9678,5
"8340",9678,5
"8341",36940,5
"8342",36940,5
"8343",70441,6
"8344",70441,6
"8345",70441,6
"8346",71797,4
"8347",87018,5
"8348",87018,5
"8349",87018,5
"8350",87018,5
"8351",87018,5
"8352",87018,5
"8353",86674,9
"8354",86674,9
"8355",86674,9
"8356",86674,9
"8357",97442,5
"8358",54442,5
"8359",48663,5
"8360",14079,5
"8361",67887,5
"8362",67887,5
"8363",67887,5
"8364",67887,5
"8365",19778,5
"8366",19778,5
"8367",37703,7
"8368",31261,4
"8369",31261,4
"8370",31261,4
"8371",31261,4
"8372",31261,4
"8373",31261,4
"8374",40502,7
"8375",40502,7
"8376",22173,5
"8377",40209,6
"8378",40209,6
"8379",20100,6
"8380",53636,6
"8381",53636,6
"8382",53636,6
"8383",53636,6
"8384",53636,6
"8385",53636,6
"8386",53636,6
"8387",67093,5
"8388",51697,6
"8389",51697,6
"8390",85293,3
"8391",100577,6
"8392",100577,6
"8393",41361,6
"8394",41361,6
"8395",41361,6
"8396",41361,6
"8397",41361,6
"8398",41361,6
"8399",62188,5
"8400",62188,5
"8401",2158,6
"8402",30236,6
"8403",19409,5
"8404",19409,5
"8405",10078,3
"8406",10078,3
"8407",20238,2
"8408",20238,2
"8409",57391,6
"8410",86337,7
"8411",86337,7
"8412",86337,7
"8413",40537,5
"8414",40537,5
"8415",40537,5
"8416",40537,5
"8417",40537,5
"8418",40537,5
"8419",20081,4
"8420",20081,4
"8421",20081,4
"8422",12549,3
"8423",12549,3
"8424",90874,4
"8425",90874,4
"8426",78541,5
"8427",78541,5
"8428",78541,5
"8429",93689,9
"8430",89310,7
"8431",715,5
"8432",7252,7
"8433",13931,5
"8434",13931,5
"8435",13931,5
"8436",13931,5
"8437",13307,4
"8438",13307,4
"8439",13307,4
"8440",13307,4
"8441",32812,5
"8442",32812,5
"8443",32812,5
"8444",86621,4
"8445",41438,5
"8446",41438,5
"8447",41438,5
"8448",41438,5
"8449",82555,7
"8450",82555,7
"8451",82555,7
"8452",38520,5
"8453",47358,6
"8454",47358,6
"8455",40624,5
"8456",5128,4
"8457",22089,5
"8458",22089,5
"8459",22089,5
"8460",22089,5
"8461",22089,5
"8462",70649,7
"8463",70649,7
"8464",70649,7
"8465",27639,6
"8466",94883,7
"8467",94883,7
"8468",94883,7
"8469",8768,4
"8470",8768,4
"8471",40981,8
"8472",54790,6
"8473",54790,6
"8474",28895,6
"8475",33465,4
"8476",33465,4
"8477",33465,4
"8478",67051,5
"8479",48128,5
"8480",44243,5
"8481",86351,7
"8482",86351,7
"8483",86351,7
"8484",86351,7
"8485",9062,4
"8486",92354,2
"8487",62194,6
"8488",62194,6
"8489",87744,5
"8490",87744,5
"8491",99106,6
"8492",52593,6
"8493",52593,6
"8494",52593,6
"8495",52593,6
"8496",43887,5
"8497",43887,5
"8498",29822,7
"8499",90717,5
"8500",47532,6
"8501",63171,5
"8502",63171,5
"8503",95348,5
"8504",95348,5
"8505",95348,5
"8506",95348,5
"8507",95348,5
"8508",95348,5
"8509",80203,3
"8510",80203,3
"8511",80203,3
"8512",80203,3
"8513",51651,4
"8514",24738,6
"8515",24738,6
"8516",24738,6
"8517",12329,5
"8518",12329,5
"8519",12329,5
"8520",12329,5
"8521",12329,5
"8522",85130,3
"8523",25041,5
"8524",92043,5
"8525",92043,5
"8526",30778,4
"8527",30778,4
"8528",72733,8
"8529",72733,8
"8530",72733,8
"8531",101357,5
"8532",5082,5
"8533",5082,5
"8534",64600,6
"8535",64600,6
"8536",64600,6
"8537",64600,6
"8538",9465,5
"8539",50213,5
"8540",42004,5
"8541",42004,5
"8542",42004,5
"8543",42004,5
"8544",79905,5
"8545",79905,5
"8546",79905,5
"8547",79905,5
"8548",16867,6
"8549",56300,6
"8550",56500,5
"8551",56500,5
"8552",56500,5
"8553",56500,5
"8554",69003,3
"8555",98505,6
"8556",98505,6
"8557",98505,6
"8558",90510,4
"8559",90510,4
"8560",90510,4
"8561",90510,4
"8562",96529,6
"8563",96529,6
"8564",96529,6
"8565",96529,6
"8566",46956,7
"8567",84459,6
"8568",58430,4
"8569",75599,4
"8570",75599,4
"8571",40627,5
"8572",33385,4
"8573",33385,4
"8574",70550,4
"8575",70550,4
"8576",94680,5
"8577",23816,5
"8578",86740,5
"8579",86740,5
"8580",24037,6
"8581",24037,6
"8582",47140,7
"8583",62047,4
"8584",39619,2
"8585",39619,2
"8586",12772,9
"8587",79648,6
"8588",39292,7
"8589",39292,7
"8590",39292,7
"8591",36731,6
"8592",73434,8
"8593",73434,8
"8594",73434,8
"8595",73434,8
"8596",83147,6
"8597",83147,6
"8598",83147,6
"8599",83147,6
"8600",63096,6
"8601",39479,5
"8602",39156,4
"8603",39156,4
"8604",39156,4
"8605",39156,4
"8606",50340,5
"8607",50340,5
"8608",40149,5
"8609",91559,5
"8610",25570,6
"8611",80573,5
"8612",75888,5
"8613",46345,5
"8614",30339,6
"8615",30339,6
"8616",30339,6
"8617",34484,6
"8618",54134,4
"8619",37403,6
"8620",37403,6
"8621",37403,6
"8622",37403,6
"8623",37403,6
"8624",37403,6
"8625",37403,6
"8626",73502,4
"8627",52369,5
"8628",52369,5
"8629",52369,5
"8630",66616,5
"8631",51188,6
"8632",48110,3
"8633",53958,5
"8634",89877,10
"8635",49657,5
"8636",49657,5
"8637",82606,5
"8638",91702,5
"8639",69097,6
"8640",85927,3
"8641",46168,8
"8642",46168,8
"8643",46168,8
"8644",46168,8
"8645",46168,8
"8646",70912,3
"8647",70912,3
"8648",70912,3
"8649",27546,7
"8650",27546,7
"8651",78316,3
"8652",36362,6
"8653",36362,6
"8654",30290,5
"8655",73374,7
"8656",56908,5
"8657",56908,5
"8658",48077,4
"8659",30521,6
"8660",30521,6
"8661",30521,6
"8662",92782,7
"8663",88023,5
"8664",73282,5
"8665",73282,5
"8666",11296,7
"8667",11296,7
"8668",11296,7
"8669",74552,5
"8670",59434,6
"8671",59434,6
"8672",42249,5
"8673",32684,4
"8674",32684,4
"8675",824,4
"8676",824,4
"8677",824,4
"8678",824,4
"8679",16282,5
"8680",37695,5
"8681",1448,6
"8682",1448,6
"8683",57142,5
"8684",49929,6
"8685",30923,7
"8686",8832,4
"8687",60255,5
"8688",57993,6
"8689",42649,4
"8690",23575,7
"8691",23575,7
"8692",23575,7
"8693",23575,7
"8694",60421,5
"8695",7701,5
"8696",31274,6
"8697",31274,6
"8698",13769,7
"8699",11335,3
"8700",62649,6
"8701",21041,5
"8702",77304,3
"8703",20590,5
"8704",31138,7
"8705",31138,7
"8706",30635,4
"8707",30635,4
"8708",30635,4
"8709",37260,4
"8710",37260,4
"8711",40417,5
"8712",41415,5
"8713",41415,5
"8714",41415,5
"8715",41415,5
"8716",41415,5
"8717",41415,5
"8718",94845,2
"8719",45186,8
"8720",13181,5
"8721",48513,8
"8722",48513,8
"8723",48513,8
"8724",48513,8
"8725",48513,8
"8726",68677,6
"8727",68677,6
"8728",68677,6
"8729",68677,6
"8730",60870,5
"8731",60870,5
"8732",60870,5
"8733",18127,5
"8734",51740,5
"8735",46579,5
"8736",46579,5
"8737",95085,5
"8738",95085,5
"8739",95085,5
"8740",95085,5
"8741",63610,6
"8742",88648,5
"8743",25359,5
"8744",80389,8
"8745",88247,5
"8746",40240,7
"8747",38697,4
"8748",96584,6
"8749",96584,6
"8750",80394,6
"8751",5774,5
"8752",38550,3
"8753",38550,3
"8754",24728,4
"8755",51726,6
"8756",51726,6
"8757",51726,6
"8758",51726,6
"8759",69206,5
"8760",100212,6
"8761",100212,6
"8762",100212,6
"8763",100212,6
"8764",100212,6
"8765",48984,5
"8766",92508,5
"8767",92508,5
"8768",92508,5
"8769",92508,5
"8770",45532,4
"8771",79729,5
"8772",79729,5
"8773",79729,5
"8774",79729,5
"8775",79729,5
"8776",79729,5
"8777",67344,6
"8778",67344,6
"8779",92251,6
"8780",33785,5
"8781",65121,3
"8782",31131,5
"8783",31131,5
"8784",31131,5
"8785",31131,5
"8786",31131,5
"8787",31131,5
"8788",31131,5
"8789",1871,3
"8790",1871,3
"8791",1871,3
"8792",48969,6
"8793",12837,6
"8794",12837,6
"8795",12837,6
"8796",12837,6
"8797",12837,6
"8798",57873,5
"8799",31860,4
"8800",30919,2
"8801",93417,7
"8802",41592,4
"8803",41592,4
"8804",80985,5
"8805",80985,5
"8806",80985,5
"8807",80985,5
"8808",80985,5
"8809",36368,9
"8810",90109,6
"8811",26622,9
"8812",45582,6
"8813",45582,6
"8814",45582,6
"8815",10416,7
"8816",68067,8
"8817",17748,5
"8818",18944,8
"8819",18944,8
"8820",99894,6
"8821",72791,5
"8822",66043,7
"8823",66043,7
"8824",66043,7
"8825",66043,7
"8826",66043,7
"8827",64772,4
"8828",40964,5
"8829",50978,5
"8830",50978,5
"8831",50978,5
"8832",50978,5
"8833",50978,5
"8834",11225,6
"8835",21677,5
"8836",21677,5
"8837",21677,5
"8838",21677,5
"8839",21677,5
"8840",21677,5
"8841",24091,4
"8842",24091,4
"8843",24091,4
"8844",24091,4
"8845",44681,7
"8846",50109,5
"8847",50109,5
"8848",50109,5
"8849",76193,5
"8850",76193,5
"8851",76193,5
"8852",76193,5
"8853",76193,5
"8854",11477,5
"8855",11477,5
"8856",11477,5
"8857",11477,5
"8858",50018,5
"8859",50018,5
"8860",50018,5
"8861",50018,5
"8862",50018,5
"8863",50018,5
"8864",50018,5
"8865",94884,6
"8866",52832,7
"8867",34122,5
"8868",92743,6
"8869",92743,6
"8870",77054,5
"8871",77054,5
"8872",77054,5
"8873",65735,5
"8874",65735,5
"8875",85897,7
"8876",85897,7
"8877",8075,5
"8878",8075,5
"8879",26693,5
"8880",26693,5
"8881",53105,7
"8882",53105,7
"8883",37553,5
"8884",37553,5
"8885",17227,6
"8886",72040,5
"8887",35649,5
"8888",35649,5
"8889",24798,3
"8890",24798,3
"8891",46349,7
"8892",46349,7
"8893",46349,7
"8894",25393,5
"8895",1182,5
"8896",69647,5
"8897",12449,2
"8898",47791,5
"8899",47791,5
"8900",18786,5
"8901",88723,5
"8902",88723,5
"8903",88723,5
"8904",88723,5
"8905",88723,5
"8906",615,6
"8907",20459,6
"8908",20459,6
"8909",20459,6
"8910",20459,6
"8911",20459,6
"8912",20459,6
"8913",31488,5
"8914",31488,5
"8915",31488,5
"8916",63707,4
"8917",63707,4
"8918",31876,5
"8919",31876,5
"8920",31876,5
"8921",31876,5
"8922",31876,5
"8923",71691,4
"8924",38764,6
"8925",65816,6
"8926",32335,7
"8927",55986,3
"8928",40205,5
"8929",12031,3
"8930",12031,3
"8931",41892,7
"8932",41892,7
"8933",41892,7
"8934",96618,7
"8935",25237,5
"8936",7509,3
"8937",7509,3
"8938",7509,3
"8939",7509,3
"8940",7509,3
"8941",9240,3
"8942",9240,3
"8943",9240,3
"8944",9240,3
"8945",12208,6
"8946",12208,6
"8947",90430,8
"8948",68389,6
"8949",96900,6
"8950",78040,5
"8951",78040,5
"8952",78040,5
"8953",78040,5
"8954",64337,5
"8955",64337,5
"8956",64337,5
"8957",64337,5
"8958",76290,5
"8959",68508,5
"8960",61754,4
"8961",11576,5
"8962",76257,4
"8963",76257,4
"8964",46257,7
"8965",82966,5
"8966",8452,5
"8967",8452,5
"8968",8452,5
"8969",96687,6
"8970",96687,6
"8971",87073,4
"8972",3108,6
"8973",3108,6
"8974",3108,6
"8975",3108,6
"8976",3108,6
"8977",3108,6
"8978",92408,8
"8979",76607,7
"8980",68142,5
"8981",68142,5
"8982",68142,5
"8983",91895,4
"8984",37939,6
"8985",37939,6
"8986",37939,6
"8987",14824,5
"8988",14824,5
"8989",14824,5
"8990",42677,7
"8991",42677,7
"8992",42677,7
"8993",8965,4
"8994",96987,7
"8995",84138,6
"8996",71864,6
"8997",69501,7
"8998",64056,2
"8999",85174,6
"9000",85174,6
"9001",28771,6
"9002",23782,5
"9003",23782,5
"9004",41306,10
"9005",41306,10
"9006",41306,10
"9007",41615,4
"9008",15616,7
"9009",77319,6
"9010",77954,5
"9011",77954,5
"9012",77954,5
"9013",15977,5
"9014",15977,5
"9015",15977,5
"9016",47565,6
"9017",47565,6
"9018",86027,4
"9019",100857,6
"9020",68012,5
"9021",42305,6
"9022",96894,7
"9023",96894,7
"9024",96894,7
"9025",96894,7
"9026",96894,7
"9027",65994,6
"9028",82974,5
"9029",82974,5
"9030",82974,5
"9031",68987,7
"9032",14010,4
"9033",25863,6
"9034",25863,6
"9035",25863,6
"9036",25863,6
"9037",25863,6
"9038",38834,7
"9039",38834,7
"9040",38834,7
"9041",30363,6
"9042",30363,6
"9043",30363,6
"9044",17450,5
"9045",17450,5
"9046",17450,5
"9047",2759,7
"9048",65927,4
"9049",65927,4
"9050",65927,4
"9051",65927,4
"9052",73266,5
"9053",7006,5
"9054",2451,5
"9055",2451,5
"9056",25684,3
"9057",25684,3
"9058",25684,3
"9059",25684,3
"9060",25684,3
"9061",30855,3
"9062",59902,5
"9063",90656,6
"9064",90656,6
"9065",90656,6
"9066",90656,6
"9067",23004,5
"9068",78735,7
"9069",78735,7
"9070",71655,6
"9071",56730,4
"9072",21364,9
"9073",35826,7
"9074",34868,7
"9075",34868,7
"9076",41176,3
"9077",5635,4
"9078",5635,4
"9079",5635,4
"9080",5635,4
"9081",5635,4
"9082",8817,6
"9083",8817,6
"9084",8817,6
"9085",8817,6
"9086",78946,5
"9087",78946,5
"9088",78946,5
"9089",78946,5
"9090",7989,5
"9091",7989,5
"9092",7989,5
"9093",7989,5
"9094",94908,6
"9095",94908,6
"9096",94908,6
"9097",83396,7
"9098",83396,7
"9099",83396,7
"9100",26567,5
"9101",26567,5
"9102",10211,6
"9103",10211,6
"9104",10211,6
"9105",26462,7
"9106",70904,6
"9107",70904,6
"9108",79796,9
"9109",21719,4
"9110",21719,4
"9111",21719,4
"9112",26662,4
"9113",25906,5
"9114",67513,6
"9115",67513,6
"9116",39082,5
"9117",51783,5
"9118",20106,3
"9119",77355,5
"9120",64134,6
"9121",64134,6
"9122",64134,6
"9123",1547,6
"9124",59954,2
"9125",59954,2
"9126",36120,5
"9127",36120,5
"9128",36120,5
"9129",78079,6
"9130",39308,7
"9131",45102,5
"9132",5492,3
"9133",76561,4
"9134",20574,5
"9135",44346,7
"9136",40104,4
"9137",41625,6
"9138",89683,6
"9139",89683,6
"9140",89683,6
"9141",47156,5
"9142",12496,2
"9143",41329,6
"9144",41329,6
"9145",41329,6
"9146",80132,5
"9147",100148,7
"9148",97753,5
"9149",20298,7
"9150",89343,5
"9151",89343,5
"9152",89343,5
"9153",89343,5
"9154",71250,7
"9155",39847,7
"9156",40125,6
"9157",56187,6
"9158",56187,6
"9159",80219,6
"9160",80219,6
"9161",48466,8
"9162",48466,8
"9163",48466,8
"9164",8273,7
"9165",21195,5
"9166",41533,7
"9167",44818,2
"9168",44818,2
"9169",44818,2
"9170",63194,8
"9171",39772,5
"9172",72611,7
"9173",72611,7
"9174",72611,7
"9175",72611,7
"9176",74274,4
"9177",73583,4
"9178",73583,4
"9179",12863,7
"9180",12863,7
"9181",23500,7
"9182",23500,7
"9183",24151,6
"9184",51955,4
"9185",55079,4
"9186",19709,7
"9187",19709,7
"9188",70084,4
"9189",78069,6
"9190",1075,4
"9191",57359,4
"9192",87207,8
"9193",72965,5
"9194",72965,5
"9195",72965,5
"9196",72965,5
"9197",77746,5
"9198",77746,5
"9199",42590,5
"9200",13454,4
"9201",13454,4
"9202",27742,7
"9203",90325,5
"9204",101248,5
"9205",71562,7
"9206",71562,7
"9207",71562,7
"9208",71562,7
"9209",71562,7
"9210",52586,5
"9211",52586,5
"9212",52586,5
"9213",52586,5
"9214",78214,6
"9215",55693,7
"9216",55693,7
"9217",63052,7
"9218",14492,6
"9219",14492,6
"9220",14492,6
"9221",20806,4
"9222",52939,4
"9223",7087,5
"9224",25245,4
"9225",25245,4
"9226",73654,7
"9227",73654,7
"9228",73654,7
"9229",74912,9
"9230",74912,9
"9231",74912,9
"9232",70522,5
"9233",70522,5
"9234",71554,6
"9235",71554,6
"9236",71554,6
"9237",20310,5
"9238",72663,4
"9239",72663,4
"9240",72663,4
"9241",72663,4
"9242",5038,5
"9243",84027,6
"9244",84027,6
"9245",84027,6
"9246",84027,6
"9247",38089,5
"9248",38089,5
"9249",38089,5
"9250",38089,5
"9251",36512,5
"9252",39511,5
"9253",93025,8
"9254",56771,3
"9255",91940,8
"9256",81195,8
"9257",27241,5
"9258",79213,5
"9259",79213,5
"9260",72680,5
"9261",11705,2
"9262",99230,5
"9263",47615,5
"9264",47615,5
"9265",47615,5
"9266",47615,5
"9267",72268,3
"9268",61571,5
"9269",7536,5
"9270",7536,5
"9271",22966,5
"9272",22966,5
"9273",19652,6
"9274",10856,5
"9275",25902,4
"9276",25902,4
"9277",25902,4
"9278",72645,5
"9279",11581,4
"9280",11581,4
"9281",84464,7
"9282",68179,6
"9283",34883,7
"9284",23173,5
"9285",23173,5
"9286",31805,3
"9287",62632,6
"9288",62632,6
"9289",33998,4
"9290",33998,4
"9291",33998,4
"9292",33998,4
"9293",33998,4
"9294",78569,8
"9295",42014,4
"9296",42014,4
"9297",28578,6
"9298",610,4
"9299",57024,7
"9300",57024,7
"9301",38648,6
"9302",38648,6
"9303",38648,6
"9304",38648,6
"9305",38648,6
"9306",20453,5
"9307",20453,5
"9308",20453,5
"9309",15625,7
"9310",15625,7
"9311",15625,7
"9312",21855,8
"9313",57603,6
"9314",57603,6
"9315",57603,6
"9316",57603,6
"9317",3992,6
"9318",3992,6
"9319",3992,6
"9320",3992,6
"9321",3992,6
"9322",3992,6
"9323",22705,6
"9324",46753,6
"9325",46753,6
"9326",5216,5
