"","unid","num_score"
"5462",71554,3
"5463",20310,2
"5464",84027,6
"5465",84027,6
"5466",84027,6
"5467",84027,6
"5468",93025,4
"5469",56771,4
"5470",81195,4
"5471",27241,5
"5472",99230,4
"5473",47615,3
"5474",47615,3
"5475",47615,3
"5476",47615,3
"5477",72268,1
"5478",10856,4
"5479",72645,2
"5480",11581,3
"5481",11581,3
"5482",84464,6
"5483",23173,3
"5484",23173,3
"5485",62632,4
"5486",62632,4
"5487",28578,6
"5488",38648,3
"5489",38648,3
"5490",38648,3
"5491",38648,3
"5492",38648,3
"5493",15625,2
"5494",15625,2
"5495",15625,2
"5496",57603,3
"5497",57603,3
"5498",57603,3
"5499",57603,3
"5500",46753,4
"5501",46753,4
"5502",5216,5
"5503",5216,5
"5504",5216,5
"5505",5216,5
"5506",33384,4
"5507",20009,6
"5508",45067,4
"5509",61960,4
"5510",56193,2
"5511",56193,2
"5512",8350,3
"5513",61698,3
"5514",61698,3
"5515",61698,3
"5516",46910,3
"5517",77063,5
"5518",48415,5
"5519",63539,2
"5520",13949,4
"5521",13949,4
"5522",13949,4
"5523",13949,4
"5524",9280,3
"5525",9280,3
"5526",9280,3
"5527",9280,3
"5528",9280,3
"5529",9280,3
"5530",9280,3
"5531",67236,4
"5532",94006,1
"5533",29978,4
"5534",88422,5
"5535",88422,5
"5536",43129,5
"5537",43129,5
"5538",43129,5
"5539",45460,3
"5540",45460,3
"5541",98994,3
"5542",98994,3
"5543",30477,3
"5544",30477,3
"5545",13650,3
"5546",13650,3
"5547",13650,3
"5548",27707,4
"5549",27707,4
"5550",38742,3
"5551",38742,3
"5552",38742,3
"5553",54008,5
"5554",48698,2
"5555",5514,6
"5556",50719,5
"5557",50719,5
"5558",50719,5
"5559",42138,2
"5560",42138,2
"5561",57049,4
"5562",47885,3
"5563",86025,2
"5564",38881,1
"5565",38881,1
"5566",37324,6
"5567",37324,6
"5568",37324,6
"5569",87658,3
"5570",87658,3
"5571",58468,4
"5572",58468,4
"5573",50303,4
"5574",50303,4
"5575",50303,4
"5576",50303,4
"5577",46399,3
"5578",46399,3
"5579",34127,3
"5580",38868,3
"5581",1631,4
"5582",1631,4
"5583",1631,4
"5584",7379,4
"5585",7379,4
"5586",69370,3
"5587",8714,2
"5588",62654,6
"5589",62654,6
"5590",36908,3
"5591",36908,3
"5592",68231,4
"5593",68231,4
"5594",68231,4
"5595",68231,4
"5596",61556,1
"5597",95824,2
"5598",95824,2
"5599",98148,4
"5600",51575,3
"5601",51575,3
"5602",51575,3
"5603",51575,3
"5604",51575,3
"5605",51575,3
"5606",66201,1
"5607",66201,1
"5608",66201,1
"5609",44263,4
"5610",44263,4
"5611",44263,4
"5612",19795,1
"5613",32152,4
"5614",67749,4
"5615",58101,1
"5616",94885,4
"5617",29837,2
"5618",1926,4
"5619",30758,7
"5620",30758,7
"5621",30758,7
"5622",75044,4
"5623",6858,3
"5624",6858,3
"5625",18438,3
"5626",60724,5
"5627",22712,3
"5628",30134,4
"5629",99967,9
"5630",99967,9
"5631",99967,9
"5632",9206,4
"5633",9206,4
"5634",61451,3
"5635",57922,3
"5636",76550,4
"5637",14262,3
"5638",14262,3
"5639",29752,4
"5640",29752,4
"5641",29752,4
"5642",29752,4
"5643",31382,3
"5644",55171,4
"5645",77380,3
"5646",32458,3
"5647",32458,3
"5648",31747,4
"5649",98681,5
"5650",42547,3
"5651",41655,4
"5652",26521,3
"5653",26521,3
"5654",44822,3
"5655",44822,3
"5656",44822,3
"5657",71286,3
"5658",71286,3
"5659",54485,3
"5660",30015,6
"5661",96847,3
"5662",2140,2
"5663",91171,3
"5664",81796,2
"5665",78327,3
"5666",58930,4
"5667",40072,2
"5668",40072,2
"5669",16825,4
"5670",3001,3
"5671",75066,4
"5672",74321,6
"5673",74321,6
"5674",74321,6
"5675",74321,6
"5676",4664,4
"5677",22075,3
"5678",22075,3
"5679",44384,2
"5680",44384,2
"5681",44384,2
"5682",52896,5
"5683",16605,2
"5684",97809,3
"5685",25622,4
"5686",44250,2
"5687",44250,2
"5688",29844,3
"5689",1518,4
"5690",1518,4
"5691",1518,4
"5692",1518,4
"5693",27895,4
"5694",27895,4
"5695",18521,5
"5696",45552,4
"5697",74417,5
"5698",74417,5
"5699",12880,3
"5700",5421,5
"5701",5421,5
"5702",5421,5
"5703",5421,5
"5704",5421,5
"5705",29289,5
"5706",29289,5
"5707",55498,2
"5708",55498,2
"5709",62030,3
"5710",62030,3
"5711",29923,6
"5712",25546,3
"5713",25546,3
"5714",75650,2
"5715",75650,2
"5716",75650,2
"5717",60448,4
"5718",60448,4
"5719",82940,2
"5720",82940,2
"5721",10010,3
"5722",78131,2
"5723",56044,4
"5724",3075,3
"5725",3075,3
"5726",3075,3
"5727",3075,3
"5728",47457,2
"5729",2827,3
"5730",73731,3
"5731",73731,3
"5732",73731,3
"5733",73731,3
"5734",56749,1
"5735",56749,1
"5736",80691,1
"5737",52422,5
"5738",52422,5
"5739",52422,5
"5740",52422,5
"5741",67242,1
"5742",67242,1
"5743",67242,1
"5744",67242,1
"5745",46851,2
"5746",46851,2
"5747",76863,4
"5748",76863,4
"5749",76863,4
"5750",76863,4
"5751",90605,4
"5752",82461,5
"5753",82461,5
"5754",82461,5
"5755",89168,2
"5756",839,3
"5757",64175,3
"5758",64175,3
"5759",64175,3
"5760",98441,3
"5761",86833,3
"5762",22872,5
"5763",17412,1
"5764",17412,1
"5765",17412,1
"5766",88032,3
"5767",16931,4
"5768",16931,4
"5769",96376,3
"5770",94537,2
"5771",94537,2
"5772",80106,5
"5773",90326,2
"5774",90326,2
"5775",76576,4
"5776",15992,4
"5777",15992,4
"5778",15992,4
"5779",31457,2
"5780",86682,2
"5781",86682,2
"5782",86682,2
"5783",86682,2
"5784",22283,4
"5785",22283,4
"5786",22283,4
"5787",22283,4
"5788",22283,4
"5789",8088,3
"5790",8088,3
"5791",8088,3
"5792",8088,3
"5793",8088,3
"5794",81729,3
"5795",35121,1
"5796",77672,2
"5797",76155,4
"5798",46489,2
"5799",51769,4
"5800",42111,3
"5801",42111,3
"5802",42111,3
"5803",70627,5
"5804",85019,5
"5805",85019,5
"5806",85019,5
"5807",64609,4
"5808",55401,3
"5809",81365,5
"5810",51954,5
"5811",65155,1
"5812",65826,4
"5813",65826,4
"5814",65843,2
"5815",65843,2
"5816",65843,2
"5817",65843,2
"5818",29227,4
"5819",29227,4
"5820",41957,3
"5821",48771,2
"5822",21685,3
"5823",21685,3
"5824",21685,3
"5825",21685,3
"5826",21685,3
"5827",62968,2
"5828",62968,2
"5829",91348,3
"5830",91348,3
"5831",91348,3
"5832",37839,2
"5833",37839,2
"5834",37839,2
"5835",37839,2
"5836",37839,2
"5837",12936,3
"5838",12936,3
"5839",12936,3
"5840",37211,5
"5841",37211,5
"5842",37211,5
"5843",37211,5
"5844",49302,3
"5845",49302,3
"5846",66212,4
"5847",66212,4
"5848",86065,4
"5849",86065,4
"5850",86065,4
"5851",86065,4
"5852",86065,4
"5853",38264,5
"5854",38264,5
"5855",38264,5
"5856",28153,3
"5857",28153,3
"5858",24428,2
"5859",23915,2
"5860",23915,2
"5861",81498,4
"5862",18386,4
"5863",18386,4
"5864",18386,4
"5865",40118,3
"5866",32960,1
"5867",32960,1
"5868",32043,3
"5869",32043,3
"5870",23924,4
"5871",20940,4
"5872",91969,4
"5873",38370,2
"5874",34055,3
"5875",42980,5
"5876",42980,5
"5877",42980,5
"5878",14605,3
"5879",14605,3
"5880",14605,3
"5881",14605,3
"5882",14605,3
"5883",14605,3
"5884",84626,5
"5885",33604,2
"5886",33795,2
"5887",33795,2
"5888",33795,2
"5889",76137,3
"5890",76137,3
"5891",72912,2
"5892",72912,2
"5893",36673,2
"5894",36673,2
"5895",84680,2
"5896",76528,5
"5897",8950,4
"5898",46272,6
"5899",91984,2
"5900",44011,4
"5901",44011,4
"5902",44011,4
"5903",44011,4
"5904",44011,4
"5905",44011,4
"5906",16366,4
"5907",12575,5
"5908",12575,5
"5909",12575,5
"5910",12575,5
"5911",64841,3
"5912",22691,2
"5913",22691,2
"5914",92610,5
"5915",92610,5
"5916",92610,5
"5917",92610,5
"5918",92610,5
"5919",57457,2
"5920",57457,2
"5921",57457,2
"5922",57457,2
"5923",86773,1
"5924",49818,3
"5925",49818,3
"5926",71012,3
"5927",67627,3
"5928",67627,3
"5929",67627,3
"5930",63239,4
"5931",63239,4
"5932",63239,4
"5933",70072,4
"5934",13996,2
"5935",96374,4
"5936",85133,4
"5937",100137,2
"5938",100137,2
"5939",50737,7
"5940",65253,3
"5941",51670,2
"5942",51670,2
"5943",78515,1
"5944",78515,1
"5945",78515,1
"5946",79075,5
"5947",79075,5
"5948",79075,5
"5949",79075,5
"5950",79075,5
"5951",68327,2
"5952",68327,2
"5953",68327,2
"5954",69639,2
"5955",69639,2
"5956",75873,4
"5957",75873,4
"5958",75873,4
"5959",75873,4
"5960",26428,6
"5961",26428,6
"5962",74886,4
"5963",74886,4
"5964",7598,4
"5965",23406,3
"5966",92296,4
"5967",48402,4
"5968",48402,4
"5969",78292,5
"5970",38683,4
"5971",8020,4
"5972",52057,2
"5973",62310,3
"5974",32547,1
"5975",94927,4
"5976",37193,2
"5977",41903,3
"5978",75628,5
"5979",5820,3
"5980",5820,3
"5981",5820,3
"5982",70647,4
"5983",87408,4
"5984",15993,5
"5985",15993,5
"5986",99644,4
"5987",78254,2
"5988",17768,5
"5989",17768,5
"5990",17768,5
"5991",17768,5
"5992",35195,2
"5993",35195,2
"5994",94027,4
"5995",72714,4
"5996",72714,4
"5997",72714,4
"5998",72714,4
"5999",91107,4
"6000",63642,6
"6001",98365,6
"6002",98365,6
"6003",35777,5
"6004",42419,3
"6005",8057,3
"6006",96495,4
"6007",96495,4
"6008",89781,7
"6009",39350,4
"6010",39350,4
"6011",39350,4
"6012",34260,4
"6013",73551,3
"6014",73551,3
"6015",73551,3
"6016",73551,3
"6017",36936,3
"6018",36936,3
"6019",36936,3
"6020",36936,3
"6021",89702,6
"6022",97460,3
"6023",97460,3
"6024",9141,4
"6025",87498,2
"6026",69162,6
"6027",69162,6
"6028",69162,6
"6029",11664,5
"6030",81263,4
"6031",81263,4
"6032",81263,4
"6033",81263,4
"6034",65265,5
"6035",65265,5
"6036",65265,5
"6037",96065,3
"6038",96065,3
"6039",96065,3
"6040",3226,5
"6041",3226,5
"6042",65163,3
"6043",80305,7
"6044",74588,4
"6045",68871,6
"6046",68871,6
"6047",68871,6
"6048",68871,6
"6049",43470,3
"6050",11693,6
"6051",75548,5
"6052",13466,4
"6053",13466,4
"6054",30312,5
"6055",48480,6
"6056",48480,6
"6057",48480,6
"6058",92663,6
"6059",92663,6
"6060",92663,6
"6061",81219,5
"6062",28085,5
"6063",54598,5
"6064",27513,3
"6065",27513,3
"6066",38830,1
"6067",38830,1
"6068",66727,2
"6069",66727,2
"6070",66727,2
"6071",6476,3
"6072",38930,4
"6073",27218,2
"6074",27218,2
"6075",28828,6
"6076",28828,6
"6077",28828,6
"6078",48891,5
"6079",48891,5
"6080",75751,3
"6081",47640,4
"6082",30805,2
"6083",30805,2
"6084",92616,5
"6085",92616,5
"6086",92616,5
"6087",92616,5
"6088",92616,5
"6089",92616,5
"6090",92616,5
"6091",82032,4
"6092",82032,4
"6093",34202,7
"6094",34202,7
"6095",34202,7
"6096",58539,2
"6097",60616,2
"6098",50741,4
"6099",10543,4
"6100",36004,4
"6101",82363,3
"6102",18869,3
"6103",18869,3
"6104",18869,3
"6105",56400,2
"6106",56400,2
"6107",16183,3
"6108",54199,4
"6109",54199,4
"6110",92646,4
"6111",92646,4
"6112",82946,4
"6113",17159,4
"6114",37756,2
"6115",37756,2
"6116",87096,4
"6117",19242,3
"6118",23607,4
"6119",76416,3
"6120",76416,3
"6121",35372,4
"6122",1126,3
"6123",1126,3
"6124",1126,3
"6125",1126,3
"6126",1126,3
"6127",26384,4
"6128",26384,4
"6129",26384,4
"6130",22359,4
"6131",22359,4
"6132",22359,4
"6133",22359,4
"6134",77358,3
"6135",77358,3
"6136",77358,3
"6137",77358,3
"6138",60442,5
"6139",81208,6
"6140",69803,3
"6141",69803,3
"6142",53325,2
"6143",53325,2
"6144",19675,3
"6145",45288,3
"6146",45288,3
"6147",86783,7
"6148",91880,3
"6149",91880,3
"6150",43759,4
"6151",43759,4
"6152",43759,4
"6153",57176,3
"6154",5377,1
"6155",5377,1
"6156",29474,4
"6157",17719,4
"6158",37775,2
"6159",8029,3
"6160",48057,3
"6161",54884,1
"6162",102211,7
"6163",7767,5
"6164",43016,4
"6165",17043,2
"6166",17043,2
"6167",17043,2
"6168",17043,2
"6169",19420,2
"6170",19420,2
"6171",19420,2
"6172",19420,2
"6173",19420,2
"6174",19420,2
"6175",26194,4
"6176",26194,4
"6177",26194,4
"6178",26194,4
"6179",99506,3
"6180",86423,2
"6181",86423,2
"6182",86423,2
"6183",86423,2
"6184",86423,2
"6185",44602,3
"6186",44602,3
"6187",92473,2
"6188",65156,8
"6189",65156,8
"6190",38464,4
"6191",26227,4
"6192",9261,3
"6193",7163,4
"6194",7163,4
"6195",49237,4
"6196",29674,1
"6197",40551,1
"6198",83254,5
"6199",83254,5
"6200",492,5
"6201",61182,5
"6202",61182,5
"6203",37098,2
"6204",37098,2
"6205",37098,2
"6206",37098,2
"6207",37098,2
"6208",37098,2
"6209",37098,2
"6210",81968,3
"6211",49715,3
"6212",49715,3
"6213",11111,7
"6214",11111,7
"6215",11111,7
"6216",11111,7
"6217",45594,4
"6218",18190,3
"6219",46160,6
"6220",46160,6
"6221",43452,4
"6222",97704,3
"6223",97704,3
"6224",97704,3
"6225",87379,3
"6226",87379,3
"6227",4771,4
"6228",4771,4
"6229",4771,4
"6230",4771,4
"6231",98923,4
"6232",65915,2
"6233",35827,3
"6234",99608,3
"6235",28562,3
"6236",83569,3
"6237",22256,4
"6238",22256,4
"6239",22256,4
"6240",57095,3
"6241",37113,3
"6242",37113,3
"6243",37113,3
"6244",37113,3
"6245",84446,3
"6246",84446,3
"6247",65452,4
"6248",65452,4
"6249",65452,4
"6250",65452,4
"6251",65452,4
"6252",47110,3
"6253",11364,2
"6254",60689,5
"6255",73400,3
"6256",73400,3
"6257",97027,6
"6258",67712,3
"6259",13224,6
"6260",13224,6
"6261",82470,4
"6262",36930,3
"6263",36930,3
"6264",38390,2
"6265",63542,4
"6266",63542,4
"6267",15661,3
"6268",93122,2
"6269",43977,3
"6270",43977,3
"6271",43977,3
"6272",43977,3
"6273",6089,1
"6274",75711,2
"6275",32172,4
"6276",32172,4
"6277",51449,3
"6278",51449,3
"6279",51449,3
"6280",51449,3
"6281",51449,3
"6282",51449,3
"6283",46134,6
"6284",55479,3
"6285",55479,3
"6286",55479,3
"6287",55479,3
"6288",23070,4
"6289",46636,2
"6290",31795,6
"6291",31795,6
"6292",58036,2
"6293",24318,2
"6294",24318,2
"6295",57118,4
"6296",44596,4
"6297",44596,4
"6298",44596,4
"6299",77869,5
"6300",54091,2
"6301",54091,2
"6302",54091,2
"6303",54091,2
"6304",54091,2
"6305",62542,5
"6306",88713,3
"6307",70007,3
"6308",50071,3
"6309",15579,4
"6310",61493,5
"6311",61493,5
"6312",83523,6
"6313",83523,6
"6314",83523,6
"6315",40915,2
"6316",81037,1
"6317",81037,1
"6318",81037,1
"6319",12843,3
"6320",12843,3
"6321",12843,3
"6322",12843,3
"6323",74285,4
"6324",74285,4
"6325",74285,4
"6326",81264,2
"6327",77408,2
"6328",77408,2
"6329",77408,2
"6330",77408,2
"6331",80881,4
"6332",86876,2
"6333",64355,5
"6334",64355,5
"6335",64355,5
"6336",58205,6
"6337",58205,6
"6338",86181,4
"6339",86181,4
"6340",68713,4
"6341",68713,4
"6342",63587,5
"6343",73263,2
"6344",73263,2
"6345",73263,2
"6346",73263,2
"6347",13000,2
"6348",68529,3
"6349",68529,3
"6350",4670,4
"6351",75743,2
"6352",37402,4
"6353",19337,1
"6354",45471,5
"6355",100265,3
"6356",27462,2
"6357",27462,2
"6358",27462,2
"6359",27462,2
"6360",75304,1
"6361",91580,2
"6362",45208,3
"6363",53770,2
"6364",53770,2
"6365",53770,2
"6366",53770,2
"6367",39634,3
"6368",55583,4
"6369",96567,3
"6370",96567,3
"6371",96567,3
"6372",21506,6
"6373",21506,6
"6374",21506,6
"6375",83737,4
"6376",83737,4
"6377",83737,4
"6378",53618,2
"6379",53618,2
"6380",53618,2
"6381",53618,2
"6382",19766,3
"6383",5891,3
"6384",61452,3
"6385",61452,3
"6386",61452,3
"6387",30119,5
"6388",44897,2
"6389",90347,2
"6390",67515,1
"6391",67515,1
"6392",67515,1
"6393",30615,4
"6394",30615,4
"6395",30615,4
"6396",75864,4
"6397",75864,4
"6398",89468,7
"6399",89468,7
"6400",89468,7
"6401",99741,3
"6402",88663,3
"6403",75245,4
"6404",4471,4
"6405",71820,2
"6406",31164,2
"6407",31164,2
"6408",54248,3
"6409",54248,3
"6410",54248,3
"6411",7617,3
"6412",7617,3
"6413",7617,3
"6414",7617,3
"6415",7617,3
"6416",7617,3
"6417",7617,3
"6418",7617,3
"6419",20809,1
"6420",81273,3
"6421",12857,3
"6422",90727,4
"6423",40702,3
"6424",100744,1
"6425",96697,3
"6426",60241,7
"6427",60241,7
"6428",66980,4
"6429",66980,4
"6430",70223,3
"6431",78080,4
"6432",35133,3
"6433",35133,3
"6434",35133,3
"6435",35133,3
"6436",35133,3
"6437",67914,3
"6438",67914,3
"6439",67914,3
"6440",67914,3
"6441",67914,3
"6442",3650,4
"6443",75670,2
"6444",26600,5
"6445",48013,6
"6446",45896,3
"6447",28908,3
"6448",55961,4
"6449",28642,4
"6450",28642,4
"6451",43325,2
"6452",49905,4
"6453",47396,3
"6454",81435,2
"6455",81435,2
"6456",46965,3
"6457",46965,3
"6458",46965,3
"6459",78438,3
"6460",80658,2
"6461",80658,2
"6462",66251,3
"6463",66251,3
"6464",66251,3
"6465",66251,3
"6466",66251,3
"6467",23080,6
"6468",23080,6
"6469",73015,2
"6470",90786,4
"6471",90786,4
"6472",90786,4
"6473",90786,4
"6474",98638,5
"6475",98638,5
"6476",98638,5
"6477",98638,5
"6478",88812,3
"6479",35841,3
"6480",31591,3
"6481",31591,3
"6482",94149,3
"6483",19946,4
"6484",18526,6
"6485",18526,6
"6486",11086,2
"6487",11086,2
"6488",45832,3
"6489",45832,3
"6490",10237,5
"6491",10237,5
"6492",10237,5
"6493",10237,5
"6494",83623,2
"6495",5018,2
"6496",30706,3
"6497",30706,3
"6498",30706,3
"6499",30706,3
"6500",88561,4
"6501",88561,4
"6502",2818,3
"6503",2818,3
"6504",2818,3
"6505",2818,3
"6506",2818,3
"6507",2818,3
"6508",24812,4
"6509",51925,4
"6510",51098,4
"6511",13017,2
"6512",13017,2
"6513",7435,4
"6514",67555,4
"6515",67555,4
"6516",71264,3
"6517",52732,4
"6518",96591,3
"6519",51500,4
"6520",51500,4
"6521",51500,4
"6522",38002,2
"6523",34179,3
"6524",55306,3
"6525",55306,3
"6526",55306,3
"6527",55306,3
"6528",74643,8
"6529",90845,1
"6530",58630,1
"6531",58630,1
"6532",57563,5
"6533",57563,5
"6534",94801,3
"6535",9193,3
"6536",29083,3
"6537",22142,4
"6538",57525,1
"6539",36726,4
"6540",36726,4
"6541",80401,1
"6542",80401,1
"6543",97684,3
"6544",57720,5
"6545",28460,4
"6546",28786,3
"6547",60259,6
"6548",87023,6
"6549",87023,6
"6550",88440,3
"6551",88440,3
"6552",88440,3
"6553",85933,3
"6554",69956,1
"6555",69956,1
"6556",69956,1
"6557",60332,2
"6558",60332,2
"6559",60332,2
"6560",81094,6
"6561",37238,4
"6562",82125,3
"6563",82125,3
"6564",59838,4
"6565",79354,5
"6566",91217,2
"6567",91217,2
"6568",97595,4
"6569",97595,4
"6570",10868,4
"6571",46823,3
"6572",14380,6
"6573",14380,6
"6574",14380,6
"6575",14380,6
"6576",14380,6
"6577",75795,4
"6578",96194,2
"6579",96194,2
"6580",68480,4
"6581",47650,7
"6582",20275,3
"6583",20275,3
"6584",20275,3
"6585",20275,3
"6586",56879,2
"6587",29330,2
"6588",29330,2
"6589",29330,2
"6590",31935,6
"6591",95401,3
"6592",16074,5
"6593",16074,5
"6594",36539,2
"6595",36539,2
"6596",36539,2
"6597",36539,2
"6598",36067,4
"6599",22128,3
"6600",22128,3
"6601",91913,5
"6602",27556,2
"6603",14803,2
"6604",14803,2
"6605",14803,2
"6606",14803,2
"6607",14803,2
"6608",14803,2
"6609",14803,2
"6610",57438,2
"6611",57438,2
"6612",70035,4
"6613",70035,4
"6614",76676,4
"6615",76676,4
"6616",76676,4
"6617",47866,3
"6618",47866,3
"6619",75924,3
"6620",75924,3
"6621",24128,1
"6622",16436,5
"6623",93917,1
"6624",61580,2
"6625",61580,2
"6626",61580,2
"6627",48567,2
"6628",97774,1
"6629",97774,1
"6630",29588,4
"6631",20110,7
"6632",20110,7
"6633",20110,7
"6634",29110,5
"6635",29110,5
"6636",22658,2
"6637",9235,2
"6638",9235,2
"6639",21990,3
"6640",28284,4
"6641",97724,5
"6642",10372,3
"6643",10372,3
"6644",23166,2
"6645",85848,3
"6646",98688,5
"6647",38953,3
"6648",27750,6
"6649",20490,5
"6650",100773,3
"6651",84756,3
"6652",79720,2
"6653",79720,2
"6654",79720,2
"6655",45764,2
"6656",86069,5
"6657",28309,5
"6658",28967,4
"6659",28967,4
"6660",28967,4
"6661",28757,3
"6662",34657,4
"6663",34657,4
"6664",34657,4
"6665",54415,7
"6666",54415,7
"6667",27340,2
"6668",52508,2
"6669",15381,2
"6670",71003,4
"6671",71003,4
"6672",71003,4
"6673",98173,6
"6674",98173,6
"6675",10989,2
"6676",10989,2
"6677",10989,2
"6678",50216,4
"6679",97563,1
"6680",64894,1
"6681",79299,1
"6682",79299,1
"6683",79299,1
"6684",47071,2
"6685",47071,2
"6686",47071,2
"6687",47071,2
"6688",47071,2
"6689",47071,2
"6690",18387,3
"6691",18387,3
"6692",87863,3
"6693",59332,2
"6694",73426,4
"6695",56392,2
"6696",56392,2
"6697",22874,5
"6698",62099,7
"6699",34769,6
"6700",27132,4
"6701",27132,4
"6702",27132,4
"6703",67071,5
"6704",55463,3
"6705",55463,3
"6706",55463,3
"6707",55463,3
"6708",19396,5
"6709",23988,5
"6710",23988,5
"6711",42802,5
"6712",42802,5
"6713",42802,5
"6714",21974,3
"6715",21974,3
"6716",21974,3
"6717",10934,4
"6718",10934,4
"6719",36022,4
"6720",7720,4
"6721",7720,4
"6722",7720,4
"6723",7720,4
"6724",28753,5
"6725",28753,5
"6726",28753,5
"6727",28753,5
"6728",44088,5
"6729",4467,2
"6730",4467,2
"6731",4467,2
"6732",4467,2
"6733",4467,2
"6734",4467,2
"6735",60472,6
"6736",60472,6
"6737",60472,6
"6738",60472,6
"6739",16508,4
"6740",16508,4
"6741",87287,4
"6742",61956,2
"6743",12332,2
"6744",12332,2
"6745",18453,3
"6746",20180,3
"6747",100920,5
"6748",84284,3
"6749",87704,1
"6750",8059,4
"6751",13632,2
"6752",30832,3
"6753",31750,3
"6754",60658,3
"6755",60658,3
"6756",64940,5
"6757",81710,3
"6758",17729,4
"6759",62712,3
"6760",64144,3
"6761",64144,3
"6762",15371,4
"6763",74885,3
"6764",74885,3
"6765",40019,3
"6766",54454,4
"6767",25414,4
"6768",25414,4
"6769",25414,4
"6770",16691,5
"6771",16691,5
"6772",52995,5
"6773",55369,3
"6774",55369,3
"6775",51203,5
"6776",21954,3
"6777",14407,4
"6778",101904,6
"6779",101904,6
"6780",87984,2
"6781",87984,2
"6782",68166,2
"6783",55798,4
"6784",55798,4
"6785",55798,4
"6786",55798,4
"6787",55798,4
"6788",55798,4
"6789",19595,5
"6790",19595,5
"6791",11894,4
"6792",11894,4
"6793",11894,4
"6794",11894,4
"6795",82941,4
"6796",82941,4
"6797",82941,4
"6798",82941,4
"6799",82941,4
"6800",61989,4
"6801",92010,3
"6802",10967,4
"6803",10967,4
"6804",10967,4
"6805",10967,4
"6806",10967,4
"6807",21614,6
"6808",21614,6
"6809",39160,5
"6810",56687,3
"6811",77067,5
"6812",80969,1
"6813",97835,1
"6814",97835,1
"6815",97835,1
"6816",76569,5
"6817",52791,5
"6818",52791,5
"6819",52791,5
"6820",29894,4
"6821",58813,5
"6822",50492,3
"6823",48847,2
"6824",71116,3
"6825",71116,3
"6826",18287,5
"6827",10737,5
"6828",69126,2
"6829",83974,3
"6830",55134,2
"6831",55134,2
"6832",54400,5
"6833",87657,1
"6834",81152,2
"6835",81152,2
"6836",29301,4
"6837",29301,4
"6838",29301,4
"6839",29301,4
"6840",40949,2
"6841",40949,2
"6842",35488,7
"6843",72247,3
"6844",27042,3
"6845",27042,3
"6846",16585,5
"6847",79124,3
"6848",79124,3
"6849",79124,3
"6850",16553,2
"6851",16553,2
"6852",16553,2
"6853",33479,3
"6854",33479,3
"6855",33479,3
"6856",77015,4
"6857",77015,4
"6858",77015,4
"6859",48462,4
"6860",64021,3
"6861",64021,3
"6862",63092,4
"6863",63092,4
"6864",63092,4
"6865",63092,4
"6866",77814,3
"6867",77814,3
"6868",12875,2
"6869",46288,4
"6870",39533,3
"6871",39533,3
"6872",39533,3
"6873",3971,4
"6874",62757,2
"6875",52696,4
"6876",52696,4
"6877",52696,4
"6878",68673,3
"6879",68673,3
"6880",68673,3
"6881",68673,3
"6882",68673,3
"6883",68879,2
"6884",37437,5
"6885",37437,5
"6886",65374,5
"6887",65374,5
"6888",65374,5
"6889",65374,5
"6890",65374,5
"6891",65374,5
"6892",14426,3
"6893",14426,3
"6894",57797,4
"6895",57797,4
"6896",16644,4
"6897",48699,4
"6898",86468,3
"6899",23698,2
"6900",23698,2
"6901",51659,4
"6902",10930,1
"6903",85822,3
"6904",85822,3
"6905",14645,3
"6906",14645,3
"6907",14645,3
"6908",14645,3
"6909",24236,4
"6910",35258,3
"6911",38364,4
"6912",64383,3
"6913",64383,3
"6914",64383,3
"6915",64383,3
"6916",64383,3
"6917",4351,4
"6918",19818,3
"6919",32552,4
