"","unid","grit_score"
"9561",20274,3
"9562",20274,9
"9563",20274,0
"9564",71407,9
"9565",71407,5
"9566",71407,3
"9567",71407,9
"9568",891,5
"9569",70623,7
"9570",70623,7
"9571",70623,9
"9572",70623,4
"9573",70623,3
"9574",70623,1
"9575",94503,5
"9576",277,3
"9577",66938,7
"9578",1347,4
"9579",30341,1
"9580",61857,2
"9581",83016,3
"9582",90014,5
"9583",70422,7
"9584",70422,1
"9585",23482,2
"9586",23482,1
"9587",58128,6
"9588",58128,6
"9589",22858,9
"9590",101426,2
"9591",89617,5
"9592",89617,9
"9593",89617,8
"9594",28305,7
"9595",28305,6
"9596",28305,5
"9597",100771,0
"9598",38823,8
"9599",38823,2
"9600",38823,2
"9601",39578,5
"9602",39578,8
"9603",100688,7
"9604",42784,4
"9605",398,9
"9606",29192,9
"9607",29192,3
"9608",27301,9
"9609",86194,1
"9610",24299,9
"9611",24299,3
"9612",24299,4
"9613",24299,1
"9614",14418,3
"9615",14418,0
"9616",51833,1
"9617",66683,2
"9618",83875,5
"9619",37006,3
"9620",84095,5
"9621",62870,4
"9622",62870,7
"9623",62870,5
"9624",61102,0
"9625",65277,0
"9626",65277,7
"9627",78075,1
"9628",57893,9
"9629",57893,1
"9630",81954,1
"9631",50016,3
"9632",50016,7
"9633",37999,0
"9634",66249,3
"9635",91526,6
"9636",31716,5
"9637",31716,2
"9638",31716,5
"9639",31716,9
"9640",31716,9
"9641",61867,4
"9642",86010,2
"9643",765,8
"9644",27569,2
"9645",43942,8
"9646",59831,1
"9647",68651,4
"9648",33357,5
"9649",33357,2
"9650",84673,2
"9651",30821,2
"9652",50003,6
"9653",21905,3
"9654",63488,8
"9655",22645,9
"9656",68437,3
"9657",68437,9
"9658",30421,4
"9659",89215,4
"9660",89215,6
"9661",89215,2
"9662",89215,8
"9663",65384,0
"9664",65384,5
"9665",65384,3
"9666",65384,4
"9667",99885,0
"9668",86769,7
"9669",71449,7
"9670",85257,8
"9671",60193,9
"9672",10224,9
"9673",10224,0
"9674",5688,7
"9675",69140,6
"9676",40562,5
"9677",48923,4
"9678",48923,2
"9679",91806,0
"9680",13705,3
"9681",13705,5
"9682",37884,7
"9683",37884,5
"9684",59109,0
"9685",15309,5
"9686",15309,9
"9687",13887,4
"9688",80207,7
"9689",99626,8
"9690",249,9
"9691",91965,5
"9692",26131,6
"9693",26131,0
"9694",46417,3
"9695",6926,2
"9696",44789,3
"9697",44789,8
"9698",32893,5
"9699",59186,6
"9700",59186,1
"9701",87700,7
"9702",87700,1
"9703",13036,3
"9704",13036,9
"9705",18884,9
"9706",43674,7
"9707",22423,5
"9708",22423,6
"9709",22423,3
"9710",22423,8
"9711",47556,6
"9712",42954,7
"9713",60843,2
"9714",60843,8
"9715",52302,6
"9716",38140,0
"9717",13207,3
"9718",46585,8
"9719",85902,3
"9720",96142,4
"9721",87811,4
"9722",87811,0
"9723",69699,5
"9724",46256,9
"9725",58435,1
"9726",58435,8
"9727",64672,9
"9728",64672,4
"9729",71716,7
"9730",71716,9
"9731",11992,1
"9732",14958,5
"9733",14958,3
"9734",14958,1
"9735",14958,5
"9736",14958,7
"9737",73427,2
"9738",42921,2
"9739",79306,4
"9740",90017,2
"9741",35851,7
"9742",35851,1
"9743",77989,0
"9744",77214,9
"9745",78640,8
"9746",31610,3
"9747",51184,0
"9748",21997,4
"9749",3967,0
"9750",65262,2
"9751",65262,5
"9752",65262,7
"9753",65262,2
"9754",65262,0
"9755",20850,7
"9756",54479,5
"9757",54479,1
"9758",54479,7
"9759",54479,7
"9760",54479,4
"9761",54479,7
"9762",66144,9
"9763",80177,8
"9764",80177,3
"9765",80177,3
"9766",80177,8
"9767",86765,1
"9768",48426,6
"9769",1957,9
"9770",98531,8
"9771",98531,6
"9772",28343,1
"9773",28343,7
"9774",98201,7
"9775",93207,0
"9776",93207,6
"9777",4702,1
"9778",17884,0
"9779",17884,9
"9780",17884,4
"9781",3899,8
"9782",3899,2
"9783",3366,5
"9784",32144,1
"9785",659,3
"9786",659,9
"9787",659,6
"9788",1859,6
"9789",57585,7
"9790",40525,4
"9791",78453,6
"9792",7483,5
"9793",7483,9
"9794",63946,7
"9795",84753,3
"9796",2968,7
"9797",2968,9
"9798",2968,9
"9799",66953,4
"9800",66953,8
"9801",66953,8
"9802",14623,5
"9803",14623,9
"9804",19646,9
"9805",19646,6
"9806",94406,8
"9807",18021,2
"9808",3201,5
"9809",47505,8
"9810",47505,6
"9811",14650,7
"9812",4069,6
"9813",47737,9
"9814",1132,9
"9815",28171,4
"9816",43802,0
"9817",43802,2
"9818",21696,3
"9819",30221,5
"9820",30221,2
"9821",38389,8
"9822",39868,0
"9823",75317,5
"9824",20496,3
"9825",66302,8
"9826",100457,8
"9827",8671,4
"9828",8671,9
"9829",8671,5
"9830",10320,2
"9831",46517,2
"9832",36658,8
"9833",58334,9
"9834",58334,9
"9835",58334,5
"9836",48837,8
"9837",99195,1
"9838",99195,8
"9839",99195,4
"9840",53787,3
"9841",53787,8
"9842",53787,5
"9843",6413,8
"9844",6413,9
"9845",6413,7
"9846",50370,1
"9847",50370,0
"9848",50370,3
"9849",99496,7
"9850",96046,8
"9851",10304,0
"9852",76461,0
"9853",76461,6
"9854",42956,1
"9855",51877,9
"9856",31139,5
"9857",22041,0
"9858",70767,8
"9859",56906,9
"9860",61048,4
"9861",10760,5
"9862",10760,9
"9863",79619,9
"9864",79619,3
"9865",79619,3
"9866",79619,3
"9867",13586,5
"9868",13586,0
"9869",13586,5
"9870",13586,8
"9871",50348,3
"9872",85392,1
"9873",85392,7
"9874",85392,3
"9875",85392,4
"9876",77656,0
"9877",56662,2
"9878",24780,9
"9879",24780,1
"9880",15394,4
"9881",71489,7
"9882",100944,2
"9883",100944,3
"9884",21323,5
"9885",95552,6
"9886",49361,9
"9887",49361,7
"9888",49361,0
"9889",49361,2
"9890",9066,2
"9891",100392,8
"9892",94586,6
"9893",94586,4
"9894",7541,2
"9895",63316,8
"9896",76347,4
"9897",28367,7
"9898",28367,4
"9899",28367,5
"9900",28367,2
"9901",29583,8
"9902",42046,1
"9903",92864,2
"9904",10135,0
"9905",55931,5
"9906",29584,5
"9907",68343,2
"9908",28360,2
"9909",101736,6
"9910",28190,8
"9911",36755,9
"9912",47761,3
"9913",47761,9
"9914",73663,2
"9915",43790,8
"9916",43790,3
"9917",31243,2
"9918",60002,4
"9919",60002,5
"9920",60002,8
"9921",86600,4
"9922",34721,0
"9923",17321,2
"9924",19487,0
"9925",19487,2
"9926",19487,7
"9927",71335,5
"9928",28549,8
"9929",28549,7
"9930",28549,9
"9931",85638,4
"9932",35406,6
"9933",35406,3
"9934",60369,5
"9935",100820,9
"9936",25103,0
"9937",25103,3
"9938",13937,4
"9939",5031,0
"9940",90158,0
"9941",15304,3
"9942",27394,0
"9943",58175,6
"9944",77051,8
"9945",49874,7
"9946",17053,9
"9947",17053,4
"9948",65618,0
"9949",44021,3
"9950",44021,9
"9951",50607,4
"9952",13482,3
"9953",88864,2
"9954",75310,4
"9955",9830,1
"9956",80753,4
"9957",65701,4
"9958",8104,1
"9959",8104,5
"9960",8104,5
"9961",8104,2
"9962",48334,8
"9963",48334,3
"9964",39941,5
"9965",60862,0
"9966",60862,5
"9967",60862,5
"9968",8978,1
"9969",52817,4
"9970",36797,2
"9971",36797,8
"9972",52720,2
"9973",10882,4
"9974",59159,4
"9975",59159,2
"9976",59159,7
"9977",59159,7
"9978",71661,0
"9979",71661,9
"9980",73206,1
"9981",14641,6
"9982",33975,6
"9983",33975,6
"9984",33975,2
"9985",38756,0
"9986",36515,1
"9987",20793,8
"9988",96496,2
"9989",52071,8
"9990",52071,4
"9991",82149,5
"9992",27922,7
"9993",75482,1
"9994",16117,1
"9995",3649,7
"9996",3649,2
"9997",50768,1
"9998",50768,5
"9999",50768,0
"10000",50768,7
"10001",14453,9
"10002",78241,8
"10003",78241,3
"10004",100876,0
"10005",100876,7
"10006",24652,4
"10007",68235,6
"10008",74878,2
"10009",52313,0
"10010",52313,6
"10011",52313,1
"10012",73012,3
"10013",67369,4
"10014",67369,2
"10015",48852,1
"10016",35255,3
"10017",18201,4
"10018",30263,8
"10019",43275,9
"10020",43275,0
"10021",43275,0
"10022",48263,1
"10023",64099,1
"10024",48268,5
"10025",48268,1
"10026",22388,7
"10027",22388,3
"10028",22388,3
"10029",22388,3
"10030",83184,0
"10031",64258,6
"10032",64258,1
"10033",45072,0
"10034",24934,6
"10035",89962,7
"10036",89962,1
"10037",89962,6
"10038",89962,3
"10039",89962,3
"10040",89962,0
"10041",45538,3
"10042",18804,2
"10043",4358,7
"10044",70744,9
"10045",102366,9
"10046",71994,3
"10047",5281,6
"10048",24462,7
"10049",24462,4
"10050",45014,7
"10051",96403,9
"10052",96403,2
"10053",96897,6
"10054",55707,3
"10055",55707,3
"10056",11455,5
"10057",11455,9
"10058",17000,4
"10059",17000,9
"10060",23703,7
"10061",23703,2
"10062",42157,5
"10063",42157,3
"10064",42157,8
"10065",42157,7
"10066",64116,1
"10067",64116,7
"10068",64116,3
"10069",56586,0
"10070",15231,2
"10071",58847,9
"10072",71073,3
"10073",56943,8
"10074",56943,5
"10075",98772,1
"10076",20713,3
"10077",20713,2
"10078",20713,9
"10079",20713,2
"10080",20682,5
"10081",49518,6
"10082",49518,8
"10083",49518,5
"10084",49518,4
"10085",43597,7
"10086",94603,7
"10087",94603,6
"10088",75700,3
"10089",75700,2
"10090",32370,9
"10091",53773,1
"10092",53773,5
"10093",94637,8
"10094",94359,8
"10095",37507,7
"10096",37507,2
"10097",98447,2
"10098",98447,5
"10099",98447,9
"10100",61796,9
"10101",7315,3
"10102",30671,7
"10103",48544,9
"10104",80153,1
"10105",84927,5
"10106",84927,9
"10107",84927,3
"10108",84927,0
"10109",28574,2
"10110",88719,3
"10111",78616,3
"10112",54521,2
"10113",54521,1
"10114",32538,7
"10115",32679,3
"10116",100486,0
"10117",100486,2
"10118",100486,0
"10119",31643,8
"10120",31643,8
"10121",25148,8
"10122",37855,2
"10123",20341,5
"10124",64439,8
"10125",95328,8
"10126",39857,5
"10127",67329,8
"10128",67329,4
"10129",67329,8
"10130",67329,4
"10131",93344,8
"10132",73692,2
"10133",73692,6
"10134",73692,9
"10135",86697,7
"10136",94151,4
"10137",31179,8
"10138",28952,3
"10139",45415,0
"10140",10764,7
"10141",10764,1
"10142",29305,5
"10143",29305,3
"10144",32809,2
"10145",21853,4
"10146",50475,8
"10147",50475,7
"10148",50475,7
"10149",56890,8
"10150",56890,5
"10151",56890,3
"10152",56890,5
"10153",56890,6
"10154",56890,2
"10155",67091,6
"10156",67091,9
"10157",7387,2
"10158",17937,1
"10159",79567,3
"10160",79567,1
"10161",79567,5
"10162",79567,7
"10163",79567,3
"10164",38095,3
"10165",97865,7
"10166",97865,9
"10167",72218,1
"10168",58494,9
"10169",69246,0
"10170",72408,4
"10171",72408,6
"10172",72408,9
"10173",49056,1
"10174",67044,7
"10175",28178,9
"10176",53870,1
"10177",50209,4
"10178",50209,7
"10179",50209,7
"10180",46230,9
"10181",46230,2
"10182",27763,9
"10183",27763,8
"10184",27763,8
"10185",61965,7
"10186",34540,7
"10187",68297,5
"10188",68297,4
"10189",68297,7
"10190",30309,7
"10191",46755,9
"10192",46755,2
"10193",46755,2
"10194",66713,3
"10195",66713,6
"10196",66713,2
"10197",73617,6
"10198",65494,3
"10199",65494,0
"10200",65494,0
"10201",65494,1
"10202",68338,3
"10203",68338,4
"10204",69330,0
"10205",61383,8
"10206",48073,1
"10207",16693,3
"10208",91842,0
"10209",91842,6
"10210",53906,3
"10211",73430,6
"10212",81283,7
"10213",81283,1
"10214",32466,5
"10215",32466,8
"10216",21718,1
"10217",21718,5
"10218",21718,5
"10219",21718,2
"10220",21718,4
"10221",92319,9
"10222",92319,5
"10223",92319,1
"10224",35840,8
"10225",98454,1
"10226",98454,5
"10227",12410,6
"10228",12410,6
"10229",12410,9
"10230",100618,8
"10231",21368,7
"10232",56408,0
"10233",75976,0
"10234",70524,5
"10235",4566,5
"10236",65376,3
"10237",3458,2
"10238",3458,9
"10239",3458,7
"10240",11943,6
"10241",101184,4
"10242",29935,5
"10243",59960,9
"10244",6748,1
"10245",6748,3
"10246",38959,6
"10247",90389,5
"10248",90389,3
"10249",90389,3
"10250",17503,1
"10251",289,4
"10252",18420,0
"10253",18420,8
"10254",28471,6
"10255",4287,1
"10256",86379,8
"10257",42671,5
"10258",42671,8
"10259",65302,9
"10260",15528,9
"10261",15528,6
"10262",15528,2
"10263",15528,4
"10264",61790,1
"10265",61790,9
"10266",61790,8
"10267",57628,2
"10268",57628,0
"10269",57628,9
"10270",57628,1
"10271",46281,5
"10272",36881,1
"10273",36881,2
"10274",74913,2
"10275",7436,5
"10276",7436,7
"10277",7436,1
"10278",7436,6
"10279",8196,8
"10280",79992,4
"10281",51559,2
"10282",59333,7
"10283",59333,6
"10284",91687,9
"10285",92984,8
"10286",92984,4
"10287",96981,2
"10288",96981,5
"10289",67239,8
"10290",67239,2
"10291",39884,0
"10292",92022,3
"10293",12097,3
"10294",12097,0
"10295",1531,4
"10296",1531,8
"10297",56665,0
"10298",82431,6
"10299",80837,3
"10300",8001,6
"10301",8001,0
"10302",69434,3
"10303",69434,6
"10304",11440,3
"10305",11440,6
"10306",11440,5
"10307",11440,0
"10308",11440,3
"10309",73376,5
"10310",73376,5
"10311",10893,5
"10312",10893,0
"10313",10893,3
"10314",23466,1
"10315",76669,1
"10316",76669,8
"10317",78070,6
"10318",78070,5
"10319",78070,8
"10320",78070,2
"10321",11562,6
"10322",11562,1
"10323",11562,2
"10324",11562,9
"10325",11562,9
"10326",53985,4
"10327",61366,2
"10328",61366,8
"10329",61366,0
"10330",9536,3
"10331",9536,5
"10332",9536,8
"10333",9536,5
"10334",66341,9
"10335",431,2
"10336",431,6
"10337",431,7
"10338",53596,8
"10339",45876,8
"10340",45876,2
"10341",45876,6
"10342",45876,4
"10343",32108,3
"10344",32108,3
"10345",40284,6
"10346",53593,3
"10347",53593,1
"10348",53593,4
"10349",63878,6
"10350",63878,4
"10351",29753,2
"10352",32544,1
"10353",32544,4
"10354",41192,0
"10355",41341,3
"10356",31739,9
"10357",31739,7
"10358",55409,3
"10359",47443,7
"10360",5560,0
"10361",5560,2
"10362",31350,2
"10363",31350,0
"10364",31350,4
"10365",86036,5
"10366",86036,7
"10367",34613,5
"10368",34613,1
"10369",37105,1
"10370",29186,5
"10371",42423,8
"10372",20639,9
"10373",1923,1
"10374",98360,8
"10375",38069,7
"10376",38069,3
"10377",38069,3
"10378",38069,4
"10379",69085,5
"10380",69085,4
"10381",47392,3
"10382",47392,4
"10383",47392,6
"10384",47392,9
"10385",47392,1
"10386",68534,1
"10387",68534,8
"10388",60133,9
"10389",71600,1
"10390",13738,4
"10391",54496,8
"10392",54496,3
"10393",100184,7
"10394",100184,4
"10395",100184,9
"10396",100184,0
"10397",100184,4
"10398",83443,4
"10399",80648,7
"10400",44497,9
"10401",44497,1
"10402",1674,4
"10403",1674,7
"10404",28770,8
"10405",43215,4
"10406",43215,1
"10407",5367,6
"10408",53300,9
"10409",53300,3
"10410",18904,5
"10411",18904,0
"10412",33254,2
"10413",33254,9
"10414",28766,5
"10415",99814,8
"10416",99814,4
"10417",21276,8
"10418",81033,1
"10419",81033,4
"10420",81033,5
"10421",29889,8
"10422",40961,4
"10423",21233,9
"10424",21233,6
"10425",62460,9
"10426",62460,9
"10427",9518,0
"10428",84832,1
"10429",16073,3
"10430",30640,7
"10431",45557,0
"10432",72056,8
"10433",25333,1
"10434",25333,9
"10435",74919,3
"10436",51758,1
"10437",51246,1
"10438",51246,1
"10439",51246,8
"10440",46123,9
"10441",46123,6
"10442",46123,4
"10443",57226,0
"10444",90868,6
"10445",90868,0
"10446",52434,3
"10447",52434,7
"10448",29974,1
"10449",44154,5
"10450",76989,5
"10451",79628,0
"10452",15063,3
"10453",40897,2
"10454",40329,7
"10455",92002,9
"10456",92002,0
"10457",84589,2
"10458",84589,7
"10459",58461,3
"10460",58461,9
"10461",58461,7
"10462",58461,5
"10463",58461,4
"10464",95878,7
"10465",95878,4
"10466",99393,5
"10467",9617,2
"10468",9617,4
"10469",94671,1
"10470",44090,6
"10471",44090,8
"10472",27618,4
"10473",17712,0
"10474",10161,2
"10475",7411,0
"10476",7411,5
"10477",40953,7
"10478",91033,0
"10479",48926,3
"10480",36746,5
"10481",60305,2
"10482",82309,1
"10483",37107,2
"10484",83590,6
"10485",83590,5
"10486",83590,5
"10487",91743,9
"10488",91743,4
"10489",23058,8
"10490",5307,6
"10491",71178,9
"10492",71178,3
"10493",71178,6
"10494",22854,2
"10495",28536,5
"10496",48760,1
"10497",84836,1
"10498",53682,0
"10499",53682,9
"10500",53682,9
"10501",53682,4
"10502",49869,1
"10503",31125,0
"10504",98456,8
"10505",66303,9
"10506",66303,8
"10507",66303,6
"10508",39763,9
"10509",39763,9
"10510",69467,6
"10511",69467,7
"10512",69467,8
"10513",50784,9
"10514",81274,0
"10515",77633,9
"10516",77633,4
"10517",78683,5
"10518",83280,2
"10519",83280,1
"10520",53823,2
"10521",53823,9
"10522",60830,1
"10523",11556,9
"10524",11556,9
"10525",78186,5
"10526",78186,7
"10527",16543,9
"10528",30761,9
"10529",30761,3
"10530",25191,8
"10531",42659,8
"10532",42659,6
"10533",42659,1
"10534",42659,3
"10535",83351,8
"10536",83351,9
"10537",83351,1
"10538",83351,6
"10539",83351,6
"10540",83351,2
"10541",37589,1
"10542",37589,3
"10543",93716,6
"10544",17496,6
"10545",17496,9
"10546",17496,1
"10547",17496,6
"10548",17496,6
"10549",17496,7
"10550",93680,1
"10551",55145,1
"10552",55145,5
"10553",55145,5
"10554",39324,0
"10555",39324,5
"10556",70450,9
"10557",20662,0
"10558",60107,8
"10559",99021,7
"10560",509,2
"10561",509,7
"10562",69338,1
"10563",93961,7
"10564",66007,4
"10565",20113,3
"10566",20113,4
"10567",45605,8
"10568",12566,5
"10569",12566,4
"10570",12566,0
"10571",45405,8
"10572",7982,6
"10573",43618,3
"10574",43618,3
"10575",43618,5
"10576",43618,6
"10577",80341,7
"10578",93612,6
"10579",93612,0
"10580",80178,9
"10581",15921,1
"10582",71573,0
"10583",60273,8
"10584",60273,1
"10585",60273,2
"10586",61660,9
"10587",61660,1
"10588",61660,6
"10589",61660,5
"10590",61660,1
"10591",61660,6
"10592",76143,7
"10593",3304,9
"10594",95386,1
"10595",28206,8
"10596",28206,4
"10597",28206,6
"10598",28206,3
"10599",28206,8
"10600",44312,6
"10601",101009,3
"10602",51623,7
"10603",88489,2
"10604",88489,4
"10605",92332,1
"10606",3303,9
"10607",48615,7
"10608",48615,8
"10609",50981,6
"10610",89767,8
"10611",67656,4
"10612",67656,3
"10613",26935,5
"10614",26935,4
"10615",26935,7
"10616",26935,9
"10617",17071,4
"10618",17071,0
"10619",17071,8
"10620",17071,5
"10621",17071,9
"10622",17071,6
"10623",62474,2
"10624",62474,3
"10625",88419,8
"10626",72559,5
"10627",94266,4
"10628",94266,1
"10629",1717,0
"10630",91520,7
"10631",2422,1
"10632",2422,1
"10633",2422,1
"10634",2422,7
"10635",2422,4
"10636",9766,0
"10637",9766,8
"10638",5526,6
"10639",35288,3
"10640",36027,2
"10641",36027,9
"10642",36027,9
"10643",36027,2
"10644",23359,8
"10645",24325,8
"10646",69619,4
"10647",34440,3
"10648",28705,3
"10649",28705,0
"10650",28705,9
"10651",28705,6
"10652",77378,7
"10653",20761,0
"10654",68768,6
"10655",68768,3
"10656",68768,5
"10657",68768,3
"10658",35505,0
"10659",35505,4
"10660",79956,6
"10661",46809,0
"10662",46809,7
"10663",46809,0
"10664",46809,0
"10665",65884,2
"10666",65884,8
"10667",73295,4
"10668",73295,1
"10669",49167,3
"10670",49167,3
"10671",77532,1
"10672",77532,3
"10673",61560,4
"10674",18771,5
"10675",18771,6
"10676",18771,7
"10677",91557,6
"10678",22746,4
"10679",99438,6
"10680",50705,5
"10681",43866,5
"10682",43866,6
"10683",43866,4
"10684",57222,5
"10685",57507,6
"10686",20860,9
"10687",60532,6
"10688",60532,4
"10689",59788,9
"10690",59788,5
"10691",99013,6
"10692",86510,0
"10693",86933,3
"10694",96145,8
"10695",80699,6
"10696",101082,6
"10697",75163,4
"10698",60599,7
"10699",60599,2
"10700",39168,1
"10701",34660,7
"10702",24391,3
"10703",35720,4
"10704",35720,2
"10705",18431,7
"10706",18431,9
"10707",18431,4
"10708",61198,1
"10709",61198,1
"10710",5513,9
"10711",45847,8
"10712",45847,2
"10713",96610,2
"10714",64955,9
"10715",64955,9
"10716",14324,7
"10717",3342,8
"10718",64653,4
"10719",80784,1
"10720",79951,4
"10721",79951,9
"10722",79951,9
"10723",32400,2
"10724",32400,7
"10725",37730,1
"10726",51702,6
"10727",51702,4
"10728",51702,6
"10729",34602,3
"10730",34602,9
"10731",34602,9
"10732",40368,6
"10733",21483,4
"10734",69444,1
"10735",35921,3
"10736",35921,5
"10737",35921,0
"10738",35921,6
"10739",58251,5
"10740",58251,8
"10741",58251,8
"10742",12545,1
"10743",12545,2
"10744",64319,2
"10745",40033,8
"10746",40033,7
"10747",43124,8
"10748",95117,4
"10749",63030,0
"10750",76856,2
"10751",72547,1
"10752",75501,2
"10753",64164,2
"10754",64164,1
"10755",84562,1
"10756",84562,2
"10757",12299,6
"10758",42846,0
"10759",48318,5
"10760",48318,5
"10761",48318,4
"10762",92716,2
"10763",66232,9
"10764",66232,0
"10765",66232,2
"10766",32768,3
"10767",17176,3
"10768",17176,6
"10769",101423,3
"10770",69706,6
"10771",69706,5
"10772",69706,4
"10773",14955,5
"10774",83193,3
"10775",27028,7
"10776",27028,2
"10777",65841,2
"10778",65841,1
"10779",65841,1
"10780",32841,9
"10781",5528,8
"10782",7303,7
"10783",7303,4
"10784",7303,6
"10785",7303,0
"10786",7303,1
"10787",74051,3
"10788",74051,0
"10789",74051,7
"10790",18393,8
"10791",76973,9
"10792",51320,4
"10793",88659,9
"10794",3009,9
"10795",17621,4
"10796",58951,1
"10797",76321,3
"10798",57166,8
"10799",57166,4
"10800",57166,4
"10801",56122,1
"10802",56948,7
"10803",1138,6
"10804",66202,8
"10805",71465,6
"10806",68099,4
"10807",81485,3
"10808",81485,3
"10809",81485,6
"10810",70736,8
"10811",70736,3
"10812",70736,1
"10813",70029,4
"10814",70029,0
"10815",41188,7
"10816",41188,6
"10817",41188,4
"10818",41188,6
"10819",41188,1
"10820",98509,1
"10821",98509,7
"10822",10094,5
"10823",40346,5
"10824",54592,3
"10825",70846,4
"10826",70846,6
"10827",66627,3
"10828",58803,3
"10829",35444,3
"10830",73743,6
"10831",73743,7
"10832",6822,9
"10833",6822,2
"10834",6822,8
"10835",87763,6
"10836",71717,3
"10837",19863,8
"10838",19863,8
"10839",19863,4
"10840",65443,1
"10841",65443,4
"10842",33147,8
"10843",33147,5
"10844",14784,3
"10845",14784,7
"10846",14784,9
"10847",21814,1
"10848",21814,4
"10849",5643,6
"10850",45844,0
"10851",16084,0
"10852",72495,2
"10853",59959,8
"10854",59959,2
"10855",15907,1
"10856",14461,7
"10857",32822,6
"10858",54910,5
"10859",63252,6
"10860",69818,2
"10861",38050,5
"10862",38050,4
"10863",66175,1
"10864",44248,0
"10865",44248,2
"10866",2268,9
"10867",45386,1
"10868",15114,5
"10869",61785,8
"10870",1552,4
"10871",79328,6
"10872",79328,4
"10873",79328,3
"10874",102352,4
"10875",50174,4
"10876",50174,1
"10877",50174,9
"10878",50174,3
"10879",50174,2
"10880",50174,6
"10881",94473,4
"10882",94473,7
"10883",99305,8
"10884",9320,4
"10885",24239,1
"10886",38732,5
"10887",24706,2
"10888",90163,3
"10889",60690,1
"10890",66670,5
"10891",49190,3
"10892",49190,6
"10893",18834,0
"10894",3195,3
"10895",3195,4
"10896",56944,2
"10897",22022,7
"10898",22022,1
"10899",64632,2
"10900",64632,4
"10901",74518,0
"10902",74518,0
"10903",74518,4
"10904",73078,3
"10905",52885,3
"10906",61287,7
"10907",61287,8
"10908",49558,8
"10909",49558,6
"10910",28143,4
"10911",97605,5
"10912",25298,8
"10913",25298,9
"10914",25298,8
"10915",25298,0
"10916",25298,7
"10917",14448,7
"10918",60898,9
"10919",17279,4
"10920",17279,6
"10921",17279,7
"10922",19394,9
"10923",19394,2
"10924",30835,4
"10925",34687,9
"10926",21281,1
"10927",56724,1
"10928",56724,4
"10929",17280,5
"10930",61435,8
"10931",47342,7
"10932",75423,8
"10933",75423,6
"10934",80055,8
"10935",80055,2
"10936",84053,8
"10937",64433,1
"10938",64433,8
"10939",69067,3
"10940",6563,3
"10941",74739,0
"10942",13043,9
"10943",64680,6
"10944",7750,7
"10945",20258,2
"10946",16750,7
"10947",16750,9
"10948",22085,2
"10949",9572,9
"10950",9572,0
"10951",63871,1
"10952",63871,8
"10953",63871,2
"10954",63871,0
